"","date","trust_code","covid_flag","admitted_pathways","non_admitted_pathways","incomplete_pathways","incomplete_pathways_with_dta","new_rtt_periods_all_patients","audiology_audiology_assessments","barium_enema","cardiology_echocardiography","cardiology_electrophysiology","colonoscopy","computed_tomography","cystoscopy","dexa_scan","flexi_sigmoidoscopy","gastroscopy","magnetic_resonance_imaging","neurophysiology_peripheral_neurophysiology","non_obstetric_ultrasound","respiratory_physiology_sleep_studies","total","urodynamics_pressures_flows","audiology_assessments","ct","echocardiography","electrophysiology","mri","peripheral_neurophys","sleep_studies","urodynamics","all_diagnostics_tests","operating_theatres","X","occupied_beds","bed_capacity","ratio_doctors","doctors","senior_doctors","nurses","managers","all_ftes","CatchmentYear","trust_total_catchment","date_yr","total_pathways","years_since_covid"
"2200",2023 Q1,"RGM","post-covid",1981,1518,17223,4748,4015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1979,174.087912087912,230.505494505495,0.487011067317257,364.57,346.1081,1853.92002,196.12,5559.90818,2020,128516,2023,3499,"3_yrs"
"2201",2023 Q1,"RGN","post-covid",6299,36721,223312,22172,46512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1980,869.659340659341,1049.79120879121,0.463097953472924,1455.27624,1255.2298,5727.1735,356.21332,19326.54081,2020,467171,2023,43020,"3_yrs"
"2202",2023 Q1,"RGP","post-covid",3543,11710,71331,15818,13740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1981,382.538461538462,452,0.508476572772882,605.46625,626.3494,2812.7797,250.35334,10694.36328,2020,186944,2023,15253,"3_yrs"
"2203",2023 Q1,"RGR","post-covid",2637,12506,91814,17043,20467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1982,402.802197802198,531.384615384615,0.504818404628071,741.44031,755.8696,3254.93118,319.30667,13126.36771,2020,217218,2023,15143,"3_yrs"
"2204",2023 Q1,"RGT","post-covid",7481,28591,178048,33850,43504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1983,986.758241758242,1038.59340659341,0.460773997360622,2599.46513,2221.26888,9441.94973,648.08667,32559.92728,2020,658972,2023,36072,"3_yrs"
"2205",2023 Q1,"RH5","post-covid",3758,17062,112857,24554,27214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1902,1269.81318681319,1409.27472527473,0.548014399017357,1021.2056,1238.1708,6801.95379,330.57,26388.58495,2020,314950,2023,20820,"3_yrs"
"2206",2023 Q1,"RH8","post-covid",11269,36874,241377,57050,52873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1903,1037.27472527473,1193.41758241758,0.530126633947644,1722.31253,1943.16982,8353.24691,864.21,33300.18699,2020,457186,2023,48143,"3_yrs"
"2207",2023 Q1,"RHM","post-covid",6075,34613,164284,32891,41408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1917,1088.69230769231,1261.01098901099,0.473482580966107,2765.06875,2486.55,10238.83519,941.16869,35281.52942,2020,739911,2023,40688,"3_yrs"
"2208",2023 Q1,"RHQ","post-covid",10613,43185,249637,42124,71459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2030,1327.01098901099,1537.16483516484,0.454482578845433,2766.34296,2304.70125,11981.85755,813.32856,45826.31607,2020,753182,2023,53798,"3_yrs"
"2209",2023 Q1,"RHU","post-covid",5689,26019,148478,27462,38693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1918,1100.75824175824,1143.54945054945,0.456430347107419,1799.00875,1510.6108,6447.83381,561.31999,22405.03774,2020,568594,2023,31708,"3_yrs"
"2210",2023 Q1,"RHW","post-covid",4739,9872,70272,7758,34844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1919,594.098901098901,657.989010989011,0.496423759164896,1160.74885,1144.2623,4776.68486,498.81998,16500.6976,2020,445712,2023,14611,"3_yrs"
"2211",2023 Q1,"RJ1","post-covid",12720,62259,296010,48717,90677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1873,1053.79120879121,1364.2967032967,0.477263023739436,4697.3245,4288.69469,18624.66632,2085.16106,63917.50006,2020,1382186,2023,74979,"3_yrs"
"2212",2023 Q1,"RJ2","post-covid",4749,25070,194953,22375,41623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1874,899.615384615385,981.274725274725,0.422458990377998,1703.17125,1245.83362,6365.77163,507.94,19882.11349,2020,366475,2023,29819,"3_yrs"
"2213",2023 Q1,"RJ6","post-covid",2732,17544,93820,10333,28174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1875,500.406593406593,563.186813186813,0.45258818988637,882.80091,729.88061,3604.45137,327.98002,11847.30383,2020,237212,2023,20276,"3_yrs"
"2214",2023 Q1,"RJ7","post-covid",6264,33202,173647,20939,46356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1876,862.197802197802,944,0.463878728123827,2335.48125,2020.77427,7432.63604,501.78002,27352.29654,2020,589437,2023,39466,"3_yrs"
"2215",2023 Q1,"RJC","post-covid",4016,11092,93335,18835,23020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1942,407.494505494506,484.978021978022,0.571940061510023,534.09,713.6091,3893.6094,317.47098,13381.11304,2020,238044,2023,15108,"3_yrs"
"2216",2023 Q1,"RJE","post-covid",7585,36465,229667,35313,50709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1943,1233.84615384615,1409.73626373626,0.495640669609821,2004.75796,1970.1025,8198.72827,506.15997,30252.93408,2020,632952,2023,44050,"3_yrs"
"2217",2023 Q1,"RJL","post-covid",5404,21853,110139,22718,30960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2031,607.373626373626,700.208791208791,0.561527647029929,811.33625,1039.03412,4405.35205,335.24799,17427.34406,2020,313929,2023,27257,"3_yrs"
"2218",2023 Q1,"RJN","post-covid",1358,5411,35223,2636,8989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2003,292.989010989011,316.692307692308,0.554808449865427,329.94667,411.1875,1885.62083,133.71999,6722.85661,2020,123905,2023,6769,"3_yrs"
"2219",2023 Q1,"RJR","post-covid",3565,17859,118641,8696,21754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2004,467.21978021978,510.769230769231,0.51222107811657,769.24671,807.79296,3321.39609,135.4,12750.83197,2020,188523,2023,21424,"3_yrs"
"2220",2023 Q1,"RJZ","post-covid",9757,61177,243123,48850,85358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1877,1318.62637362637,1443.1978021978,0.466131372896922,3888.42599,3395.06248,12657.99166,732.74665,39429.47676,2020,852160,2023,70934,"3_yrs"
"2221",2023 Q1,"RK5","post-covid",3467,27522,141472,17031,34392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1944,639.450549450549,700.791208791209,0.528378227025816,842.175,943.525,3734.29319,331.57626,14875.50715,2020,291492,2023,30989,"3_yrs"
"2222",2023 Q1,"RK9","post-covid",7990,30665,148278,29162,38417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1905,972.494505494505,1101.75824175824,0.44762089059298,1919.16027,1555.19319,6467.3362,752.31339,26382.32972,2020,472784,2023,38655,"3_yrs"
"2223",2023 Q1,"RKB","post-covid",6919,23227,195561,39704,37067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1945,1050.53846153846,1133.15384615385,0.476516665392324,1875.03751,1706.81006,7396.40903,611.75997,25347.1286,2020,570368,2023,30146,"3_yrs"
"2224",2023 Q1,"RKE","post-covid",1226,15253,62346,5950,18195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1878,278.076923076923,326,0.415017720575177,879.40747,623.8987,3002.56507,468.29469,12673.95171,2020,186090,2023,16479,"3_yrs"
"2225",2023 Q1,"RL4","post-covid",5566,33923,222306,25063,48476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1947,843.659340659341,918.098901098901,0.479256329115701,1669.47336,1536.4674,7572.48168,359.78394,28857.66007,2020,431600,2023,39489,"3_yrs"
"2226",2023 Q1,"RLQ","post-covid",2978,7436,76232,19873,18114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1948,270.252747252747,303.604395604396,0.609720828520232,416.21878,650.24546,2496.37918,207.76002,9637.70202,2020,169970,2023,10414,"3_yrs"
"2227",2023 Q1,"RLT","post-covid",1916,7039,47146,9311,11815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1949,361.956043956044,361.956043956044,0.5359515990379,425.73792,491.705,1749.20028,136.32001,7221.69513,2020,143900,2023,8955,"3_yrs"
"2228",2023 Q1,"RM1","post-covid",8373,33312,260128,48223,50444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1984,972.142857142857,1072.01098901099,0.487583225315707,1807.62682,1720.02276,6287.2803,586.80753,23869.50962,2020,629265,2023,41685,"3_yrs"
"2229",2023 Q1,"RM3","post-covid",9047,46890,440081,49734,76384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2005,1299.32967032967,1552.10989010989,0.526505960608476,2683.98832,2984.48498,14176.57868,1032.45143,53854.77221,2020,438353,2023,55937,"3_yrs"
"2230",2023 Q1,"RMC","post-covid",3237,17002,115820,17006,26650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2006,591.142857142857,697.461538461538,0.514055701137935,830.32208,878.3554,5002.64699,204.29,17431.79327,2020,280729,2023,20239,"3_yrs"
"2231",2023 Q1,"RMP","post-covid",3372,9198,61337,12209,16314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2007,401.175824175824,464.725274725275,0.5939126461442,447.60473,654.63282,2922.48577,310.20959,11339.38311,2020,173039,2023,12570,"3_yrs"
"2232",2023 Q1,"RN3","post-covid",3510,16099,104626,12317,22524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1906,563.516483516484,601.945054945055,0.474686706636028,973.56465,879.73825,4132.53388,293.52004,14337.94772,2020,322320,2023,19609,"3_yrs"
"2233",2023 Q1,"RN5","post-covid",4723,34726,162820,24255,38289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1920,725.824175824176,858.065934065934,0.509669899947235,1275.29105,1325.5916,5809.5135,414.69998,20112.4793,2020,418308,2023,39449,"3_yrs"
"2234",2023 Q1,"RN7","post-covid",3845,10500,74009,15986,22536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1921,558.054945054945,571.626373626374,0.552239499442448,722.775,891.425,3374.41614,332.40002,11251.55765,2020,258280,2023,14345,"3_yrs"
"2235",2023 Q1,"RNA","post-covid",5463,17416,137442,30460,30665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1951,639.340659340659,663.362637362637,0.47191748626884,1023.35421,914.5138,4723.74871,414.18105,15870.64255,2020,326091,2023,22879,"3_yrs"
"2236",2023 Q1,"RNN","post-covid",3083,19589,105803,26111,23814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2032,587.032967032967,674.725274725275,0.491950530199041,937.61025,907.8995,4976.59334,318.93836,18345.98581,2020,222385,2023,22672,"3_yrs"
"2237",2023 Q1,"RNQ","post-covid",1964,14151,79903,13125,22801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1952,571.538461538462,603,0.486013582773935,797.765,754.348,3470.55313,278.64667,12617.66758,2020,281661,2023,16115,"3_yrs"
"2238",2023 Q1,"RNS","post-covid",3826,14181,116886,17118,25958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1953,628.813186813187,749.868131868132,0.42223412090716,1216.80907,889.25,4059.43258,394.78627,15159.26723,2020,324779,2023,18007,"3_yrs"
"2239",2023 Q1,"RNZ","post-covid",2517,11298,78328,7852,17536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1907,449.989010989011,483.274725274725,0.540644514852841,589.90419,694.29554,2552.23363,287.59998,10531.49202,2020,232203,2023,13815,"3_yrs"
"2240",2023 Q1,"RP4","post-covid",1107,4730,22662,7072,5423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1880,157.318681318681,209.879120879121,0.50363607217685,1081.42325,1097.267,4402.23694,383.67677,15386.48486,2020,499882,2023,5837,"3_yrs"
"2241",2023 Q1,"RP5","post-covid",4343,26991,149169,20036,37893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2033,684.186813186813,754,0.515755086213617,1015.42898,1081.50369,4371.19578,530.73623,17596.92029,2020,358563,2023,31334,"3_yrs"
"2242",2023 Q1,"RPA","post-covid",2327,17886,108229,11162,23531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1923,468.241758241758,536.087912087912,0.468173422942431,1071.42046,943.1845,3646.17322,233.39999,13285.34492,2020,271648,2023,20213,"3_yrs"
"2243",2023 Q1,"RPC","post-covid",3234,6199,48196,11836,9816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1924,27.978021978022,49.7032967032967,0.622675817561263,176.70625,291.60789,563.79555,75.8,2812.72159,2020,181055,2023,9433,"3_yrs"
"2244",2023 Q1,"RPY","post-covid",1569,3776,4777,689,4653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1883,161.527472527473,194.450549450549,0.437601604011035,837.63125,651.76,3119.52645,545.80001,12481.22559,2020,120013,2023,5345,"3_yrs"
"2245",2023 Q1,"RQ3","post-covid",1992,14888,80514,12353,21937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1956,292.593406593407,393.065934065934,0.530034378247699,928.96625,1047.70227,4508.87973,512.16666,16293.2923,2020,537500,2023,16880,"3_yrs"
"2246",2023 Q1,"RQM","post-covid",5076,30207,165538,17961,42345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1884,806.043956043956,841.098901098901,0.434398574486771,2109.97092,1620.51989,5967.29698,808.08665,18877.74035,2020,527050,2023,35283,"3_yrs"
"2247",2023 Q1,"RQW","post-covid",1218,16119,81667,1980,18240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1986,397.879120879121,488.307692307692,0.466351801000826,834.19546,728.99816,2698.31047,312.16666,10386.56459,2020,203338,2023,17337,"3_yrs"
"2248",2023 Q1,"RQX","post-covid",2818,16949,76411,13895,29761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1885,282.637362637363,330.516483516484,0.447564159690873,835.543,676.92766,2989.36189,219.76667,11255.9894,2020,328060,2023,19767,"3_yrs"
"2249",2023 Q1,"RR7","post-covid",1461,7864,38497,9512,12353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2034,441.307692307692,481.241758241758,0.453552844688655,748.81875,621.5219,3340.78387,272.02,13846.38556,2020,155906,2023,9325,"3_yrs"
"2250",2023 Q1,"RR8","post-covid",11222,46968,264485,39576,71264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,2035,1714.8021978022,1877.65934065934,0.454717661504874,3910.45363,3260.97547,12487.25694,563.76345,53418.36751,2020,988788,2023,58190,"3_yrs"
"2251",2023 Q1,"RRF","post-covid",5868,19484,145511,23138,33306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2008,497.956043956044,723.637362637363,0.485491876411254,897.59802,846.977,4948.17653,406.93335,18353.26453,2020,309069,2023,25352,"3_yrs"
"2252",2023 Q1,"RRK","post-covid",7225,61145,438278,37140,74826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1959,2666.10989010989,2712.85714285714,0.445932195841321,4465.0174,3593.5945,14644.17242,1173.41819,60060.94063,2020,1046291,2023,68370,"3_yrs"
"2253",2023 Q1,"RRV","post-covid",8241,32710,214398,32158,44882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1888,594.340659340659,752.175824175824,0.449811129636426,2894.99522,2366.82554,8648.0382,1351.05266,29810.39975,2020,791639,2023,40951,"3_yrs"
"2254",2023 Q1,"RTD","post-covid",13590,48117,299587,55065,84550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2036,1288.68131868132,1542.23076923077,0.490229378409786,2870.86323,2760.81327,12405.80779,575.04001,42585.97475,2020,865161,2023,61707,"3_yrs"
"2255",2023 Q1,"RTE","post-covid",7060,25011,215682,39322,57082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1908,835.89010989011,890.32967032967,0.500594647236094,1418.23717,1421.61459,5454.682,571.66005,22280.8217,2020,577712,2023,32071,"3_yrs"
"2256",2023 Q1,"RTF","post-covid",5506,12406,100542,14105,27009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2037,762.604395604396,878.197802197802,0.453766825931541,1176.75932,977.55751,5997.53703,466.3005,23167.38552,2020,327581,2023,17912,"3_yrs"
"2257",2023 Q1,"RTG","post-covid",11428,42756,332489,47107,68821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1960,1368.56043956044,1566.94505494505,0.477257405543828,2405.09829,2195.82445,9636.57671,509.87338,36289.54832,2020,824631,2023,54184,"3_yrs"
"2258",2023 Q1,"RTH","post-covid",9123,38816,217706,40784,56864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1925,1019.24175824176,1119.56043956044,0.456624174847348,3219.10454,2705.16443,10874.81716,850.13197,37076.99444,2020,910400,2023,47939,"3_yrs"
"2259",2023 Q1,"RTK","post-covid",3351,21619,159820,15971,38579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1926,419.186813186813,466.252747252747,0.477234163652802,1021.58125,932.60393,3258.03483,358.18001,12515.80444,2020,317767,2023,24970,"3_yrs"
"2260",2023 Q1,"RTP","post-covid",8441,23335,148259,13395,38722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1927,700.197802197802,800.78021978022,0.523334460881282,914.72208,1004.27983,4056.46289,252.5733,13417.3943,2020,331844,2023,31776,"3_yrs"
"2261",2023 Q1,"RTR","post-covid",9275,25146,150065,27696,41217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2038,821.285714285714,926.362637362637,0.493824811135573,1672.28405,1631.4813,7662.78253,345.04665,26599.36197,2020,525469,2023,34421,"3_yrs"
"2262",2023 Q1,"RTX","post-covid",3289,20056,95453,14094,29301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2010,591.802197802198,674.197802197802,0.597453684812912,765.84616,1136.6583,5500.20382,478.18902,19129.5322,2020,267443,2023,23345,"3_yrs"
"2263",2023 Q1,"RVJ","post-covid",8893,22509,140863,29834,39369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1910,890.32967032967,993.307692307692,0.490719795027873,1707.4825,1645.25433,5670.8499,641.30668,25017.99607,2020,478522,2023,31402,"3_yrs"
"2264",2023 Q1,"RVR","post-covid",5077,23110,142670,21449,36822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1890,591.747252747253,778.175824175824,0.497574914973826,1275.06665,1262.75777,4760.27045,565.0784,18537.71538,2020,359587,2023,28187,"3_yrs"
"2265",2023 Q1,"RVV","post-covid",15549,44397,219229,34609,55812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1928,1072.71428571429,1177.63736263736,0.567915771950029,1571.52,2065.54865,7840.99632,594.73999,30166.59296,2020,615742,2023,59946,"3_yrs"
"2266",2023 Q1,"RVW","post-covid",3340,17392,58757,10729,24394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2040,475.032967032967,564.098901098901,0.460882140037392,821.1075,701.95,3722.77972,420.19003,14775.73108,2020,217223,2023,20732,"3_yrs"
"2267",2023 Q1,"RVY","post-covid",1694,11321,54617,6898,16241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2011,382.098901098901,474.428571428571,0.532806266368981,479.19773,546.4961,2453.78682,150.04,9064.94166,2020,123471,2023,13015,"3_yrs"
"2268",2023 Q1,"RWA","post-covid",10474,59853,201455,40492,57250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2041,1059.17582417582,1214.68131868132,0.442716111449231,1990.23796,1581.08,6802.75055,769.97998,24289.18869,2020,549271,2023,70327,"3_yrs"
"2269",2023 Q1,"RWD","post-covid",3545,28626,218341,16239,38652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1961,930.78021978022,1156.40659340659,0.57549752098351,1281.27832,1737.02754,5552.57833,415.88001,23170.23222,2020,455307,2023,32171,"3_yrs"
"2270",2023 Q1,"RWE","post-covid",12634,56339,358910,44600,66656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1962,1616.63736263736,1801.32967032967,0.430113082249497,3533.82277,2667.0965,11465.3935,580.25437,44358.74521,2020,995015,2023,68973,"3_yrs"
"2271",2023 Q1,"RWF","post-covid",6310,21388,131755,18437,30980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1930,643.725274725275,730.571428571429,0.562446572659591,1091.38898,1402.9098,4707.72754,483.79629,19395.38894,2020,442553,2023,27698,"3_yrs"
"2272",2023 Q1,"RWG","post-covid",2995,15302,153507,13248,30153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1988,608.934065934066,732.978021978022,0.458048392989711,1139.38829,962.99184,4201.15642,384.46004,14666.43636,2020,358418,2023,18297,"3_yrs"
"2273",2023 Q1,"RWH","post-covid",4214,23682,183676,22212,36235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1989,574.945054945055,645.538461538462,0.482632233917381,1382.27706,1289.47242,4771.5084,296.07202,17525.72447,2020,417038,2023,27896,"3_yrs"
"2274",2023 Q1,"RWJ","post-covid",3064,15957,138133,19035,24361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2014,602.450549450549,692.725274725275,0.455835584683711,917.62595,768.6768,4534.75942,300.77996,16043.26019,2020,252570,2023,19021,"3_yrs"
"2275",2023 Q1,"RWP","post-covid",6788,22065,201792,36504,33532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1963,712.054945054945,827.175824175824,0.52906463078441,1046.91502,1176.13954,5133.13699,374.18,17773.06184,2020,452843,2023,28853,"3_yrs"
"2276",2023 Q1,"RWW","post-covid",2827,16730,89688,14104,20900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2015,532.945054945055,594.164835164835,0.514230339410182,605.30952,640.7739,2809.22705,360.43999,11703.00305,2020,201328,2023,19557,"3_yrs"
"2277",2023 Q1,"RWY","post-covid",6258,19727,97463,15420,29320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2042,622.681318681319,715.076923076923,0.537855153666146,904.005,1052.1025,4611.39105,336.72004,17323.88122,2020,381042,2023,25985,"3_yrs"
"2278",2023 Q1,"RX1","post-covid",10509,40805,234389,51093,56995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1964,1525.18681318681,1789.01098901099,0.419762774694942,3769.925,2727.28827,13159.47278,1987.78383,49014.63532,2020,930151,2023,51314,"3_yrs"
"2279",2023 Q1,"RXC","post-covid",3038,19922,169775,17058,30678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1933,666.802197802198,771,0.522965912705912,992.9355,1088.54154,5802.32019,516.63337,21539.52294,2020,309726,2023,22960,"3_yrs"
"2280",2023 Q1,"RXF","post-covid",8841,24122,156809,27677,39012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2046,942.747252747253,1093.87912087912,0.507009961404148,1251.34958,1286.93615,5379.44281,403.74,24346.76566,2020,475220,2023,32963,"3_yrs"
"2281",2023 Q1,"RXK","post-covid",8804,39861,215009,23231,49196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1965,616.747252747253,690.021978021978,0.468884635069654,1325.53916,1170.22588,6104.57919,539.56774,20137.11766,2020,428597,2023,48665,"3_yrs"
"2282",2023 Q1,"RXL","post-covid",4310,15468,102938,15654,25577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2017,713.868131868132,754,0.483887300761788,964.31002,904.09977,6442.8869,519.79127,21831.42465,2020,261280,2023,19778,"3_yrs"
"2283",2023 Q1,"RXN","post-covid",5876,18986,172925,31723,35268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2018,881.67032967033,940.934065934066,0.519917595077804,1396.23627,1512.09,6939.76541,401.27997,26216.23287,2020,483969,2023,24862,"3_yrs"
