"","date","trust_code","covid_flag","completed_pathways_for_admitted_patients","completed_pathways_for_non_admitted_patients","incomplete_pathways","incomplete_pathways_with_dta","new_rtt_periods_all_patients","audiology_assessments","barium_enema","colonoscopy","ct","cystoscopy","dexa_scan","echocardiography","electrophysiology","flexi_sigmoidoscopy","gastroscopy","mri","non_obstetric_ultrasound","peripheral_neurophys","sleep_studies","urodynamics","all_diagnostics_tests","audiology_audiology_assessments","barium_enema_2","cardiology_echocardiography","cardiology_electrophysiology","colonoscopy_2","computed_tomography","cystoscopy_2","dexa_scan_2","flexi_sigmoidoscopy_2","gastroscopy_2","magnetic_resonance_imaging","neurophysiology_peripheral_neurophysiology","non_obstetric_ultrasound_2","respiratory_physiology_sleep_studies","total.x","urodynamics_pressures_flows","operating_theatres","X.x","occupied_beds","bed_capacity","covid_beds","X.y","sick_ftes","total_ftes","sickness_rate","ratio_doctors","doctors","senior_doctors","nurses","managers","all_ftes","standard_los","los_unadjusted","elective_proportion","emergency_proportion","CatchmentYear","trust_total_catchment","date_yr","total_ftes2","low","moderate","high","significant","investment","cost","total.y","total_pathways","admitted_pathways","non_admitted_pathways","nurses_ratio","doctors_ratio","senior_doctors_ratio","occupied_ratio","significant_ratio","years_since_covid"
"181",2019 Q2,"RJN","pre-covid",2403,6756,22736,6926,9535,3915,4,466,2613,15,0,1064,0,149,633,2041,4662,0,0,16,15578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5347,298.195652173913,337.695652173913,0,15133,8083.2365,190218.9717,0.0424943759697551,0.537220358569966,324.08207,376.2125,1716.51649,153.74664,6628.68248,7.744746089,7.924144937,0.117647059,0.882352941,2020,123905,2019,8083.2365,1314817,5974091,0,1549984,294881.763426977,10455950.8486567,10905949.2657325,9159,2403,6756,0.00902389743073141,0.00170373158420349,0.00197778642496993,0.883030771211536,0.212649686345335,"-1_yrs"
"182",2019 Q2,"RJR","pre-covid",5220,15496,68824,18161,19265,2239,190,603,8706,249,0,2255,0,419,523,3556,8665,0,455,87,27947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5348,466.510869565217,513.695652173913,0,15134,13722.30627,316132.02674,0.0434068841790768,0.529180309797344,604.94557,679.93181,2471.0461,114.12001,10521.541,8.044042525,8.670351759,0.13862837,0.86137163,2020,188523,2019,13722.30627,2500000,1500000,5442000,2115000,2067231.44787817,13671331.6508365,14511296.4883099,20716,5220,15496,0.00781650035740381,0.0019135852075422,0.00215078433213982,0.90814642403724,1.88925,"-1_yrs"
"183",2019 Q2,"RJZ","pre-covid",10302,53976,233777,47915,78350,283,243,2201,19381,1463,1517,7980,15,1095,2441,10828,25330,554,698,451,74480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5207,1349.30434782609,1429.71739130435,0,15135,34674.00946,1061022.48835,0.0326798063572825,0.4574008187109,3226.51277,2719.88907,11542.19428,586.76669,34095.74559,7.526416476,7.746414148,0.282499722,0.717500278,2020,852160,2019,34674.00946,14985587,16012253,2204604,7320896,959510.529199896,47937009.6685653,48298829.7496223,64278,10302,53976,0.010878369126699,0.0030409466391401,0.00256346034119381,0.943755987045175,0.30729560511313,"-1_yrs"
"184",2019 Q2,"RK5","pre-covid",3981,23227,80223,9729,31891,2393,0,1180,7967,1002,874,2615,0,309,1160,5731,12005,0,252,81,35569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5283,547.891304347826,638.173913043478,0,15136,15267.64765,388796.22343,0.0392690225108342,0.530428837882191,654.24625,739.03831,3018.88811,371.32,12510.89177,6.072117447,6.582855545,0.120694702,0.879305298,2020,291492,2019,15267.64765,2579348,8674815,1080356,3678743,1517722.46327102,18942858.4938771,20972489.2845125,27208,3981,23227,0.00776470533424183,0.00168274846969493,0.00190083716215175,0.858529772448563,0.422874539848054,"-1_yrs"
"185",2019 Q2,"RK9","pre-covid",8821,21834,85705,24064,34777,3021,0,1108,11832,136,2013,4489,16,484,1550,5969,13756,629,16,53,45072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5242,814.315217391304,924.326086956522,0,15137,22854.801,598472.61769,0.0381885491907977,0.487204828556721,1429.48686,1358.15027,4772.51132,435.04827,19144.24125,6.315887451,6.518653402,0.212600611,0.787399389,2020,472784,2019,22854.801,753500,29611400,9923500,18844750,7518994.63538399,69951449.7887568,72985496.9023737,30655,8821,21834,0.00797448568059983,0.00238855850334067,0.00226936075244716,0.880982619534796,0.947417906859565,"-1_yrs"
"186",2019 Q2,"RKB","pre-covid",8153,23464,101409,30969,37902,806,0,968,14445,945,764,1333,25,838,1680,13733,17490,1612,423,207,55269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,5284,1064.67391304348,1155.27173913043,0,15138,28826.30433,684098.17965,0.0421376714446868,0.489107799273102,1488.28148,1424.82128,6395.7986,800.33194,21861.93999,6.887383038,7.251015572,0.178410338,0.821589662,2020,570368,2019,28826.30433,1388277,5704802,2059900,1791475,910870.06759056,12946721.4996387,13652070.8892254,31617,8153,23464,0.00934924078188928,0.00217553784569554,0.00208277309074111,0.921578774050906,0.542976470443936,"-1_yrs"
"187",2019 Q2,"RKE","pre-covid",1285,13741,57470,4973,25908,1318,0,499,4271,202,481,1306,0,275,743,2357,7388,141,128,0,19109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5208,268.728260869565,327.413043478261,0,15139,12193.65772,356752.86584,0.0341795648684956,0.412237306667513,772.86547,542.06227,2787.05891,377.05336,11321.60288,6.459928198,6.869929601,0.126087979,0.873912021,2020,186090,2019,12193.65772,11586500,2055200,2481620,2615300,2909602.90343778,22166815.6700699,25251970.4196806,15026,1285,13741,0.00781229578475192,0.0021663889599884,0.0015194335404249,0.820762233583426,0.373627920273866,"-1_yrs"
"188",2019 Q2,"RL4","pre-covid",6347,25763,118627,54199,43302,3119,0,1196,7868,224,1274,3224,0,292,1376,6527,10470,1628,259,191,37648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5286,778.836956521739,859,0,15142,26454.16421,741446.03956,0.0356791496596284,0.451583600419938,1519.49864,1251.20377,5902.54498,317.10665,23452.85825,7.595172131,8.004363108,0.142982302,0.857017698,2020,431600,2019,26454.16421,1576665,7838653,20000,11852378,5183619.60088111,25182240.3822952,27766087.3778979,32110,6347,25763,0.00796085576706671,0.00204937184761513,0.00168751831319041,0.906678645543352,1.26096410126562,"-1_yrs"
"189",2019 Q2,"RLQ","pre-covid",3917,4728,50623,14928,16635,860,7,652,6096,307,530,1665,0,369,668,2925,5877,480,195,11,20642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5287,241,269.760869565217,0,15143,10732.9919,249207.37496,0.0430685163379404,0.583758986556851,379.13925,531.72546,2040.07377,219.16001,8051.53785,5.995256915,6.30971884,0.163395403,0.836604597,2020,169970,2019,10732.9919,671871,1551353,16255062,1014422,914990.275961233,23058862.6668611,23534152.2075977,8645,3917,4728,0.00818624958562101,0.00152138053723673,0.00213366663039305,0.893383834313806,7.76776609104616,"-1_yrs"
"190",2019 Q2,"RLT","pre-covid",2166,6105,31669,5938,8893,396,0,636,4924,389,669,787,0,598,685,3941,6249,0,0,18,19292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5288,318.173913043478,320.086956521739,0,15144,7987.5968,189278.8047,0.0422001650563044,0.524176851447836,315.61122,347.684,1597.0664,107.73352,6161.98369,6.819966575,7.109505281,0.117633828,0.882366172,2020,143900,2019,7987.59680000001,570476,4309569,148995,2016081,38658.745206311,8334012.78110867,10050083.1577414,8271,2166,6105,0.0084376399276786,0.00166744089757029,0.00183688818487134,0.994023363216517,0.443659023636053,"-1_yrs"
"191",2019 Q2,"RM1","pre-covid",9084,34060,129187,31417,51307,2699,219,2055,21147,2066,1136,3232,0,2163,2427,9102,12757,666,208,225,60102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5327,887.086956521739,976.054347826087,0,15146,25598.75757,655310.85096,0.0390635337908704,0.500127659238406,1511.49047,1512.26249,5617.19733,355.9724,21199.27652,6.04633175,6.364419414,0.192273193,0.807726807,2020,629265,2019,25598.75757,999000,0,1740000,3200000,0,7025529.00184459,7025529.00184459,43144,9084,34060,0.00857180576480775,0.00230652440408355,0.00230770250146874,0.908849961580008,4.94494494494494,"-1_yrs"
"192",2019 Q2,"RM3","pre-covid",3754,23185,135652,14635,43765,1238,1,488,10681,482,368,3178,0,182,883,11143,6867,1064,69,136,36780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5349,730.032608695652,800.195652173913,0,15147,26825.03132,683083.29225,0.0392705130170017,0.561464427505971,1088.12994,1393.15096,5757.02083,615.78751,22527.58461,8.232900267,8.658454227,0.187581456,0.812418544,2020,438353,2019,26825.03132,485301,9319768,213450,7386731,4855925.22195436,20589508.1090008,24735389.9771251,26939,3754,23185,0.00842799245028672,0.00159296816705298,0.0020395037849793,0.91231763970768,0.775127742599262,"-1_yrs"
"193",2019 Q2,"RMC","pre-covid",3382,15128,71973,7634,24922,2184,95,1060,2446,455,3,1845,0,229,1010,2111,6410,135,51,65,18099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5350,538.217391304348,651.695652173913,0,15148,23956.91176,477995.86773,0.0501194955382591,0.520800369781474,680.97964,740.0975,4660.74157,179.32668,15781.27836,6.277274901,6.772741884,0.127906977,0.872093023,2020,280729,2019,23956.91176,3799000,5765000,1666000,13434000,157185.417014498,29176232.9182514,30547074.6257531,18510,3382,15128,0.00975058966960078,0.00142465591435752,0.00154833451492943,0.825872306357996,1.57883730656629,"-1_yrs"
"194",2019 Q2,"RMP","pre-covid",3756,7679,43590,9944,19044,1861,0,778,4569,504,0,3025,0,211,989,2155,4105,216,4,31,18448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5351,373,449.5,0,15149,15817.63859,315354.12142,0.0501583379306259,0.590309827144114,370.57223,533.946,2666.07241,272.16958,10303.80429,6.516251892,6.923956931,0.100886162,0.899113838,2020,173039,2019,15817.63859,2376132,2914521,3157924,2451885,1933818.55667965,12894681.2450758,13626576.652186,11435,3756,7679,0.00845421774732168,0.00117509873767103,0.00169316322106624,0.829810901001112,1.06032450058622,"-1_yrs"
"195",2019 Q2,"RN3","pre-covid",5609,11553,68074,14383,24918,3582,0,959,8262,488,467,2367,0,327,950,3652,7366,223,60,5,28708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5243,569.010869565217,608.5,0,15151,13067.28358,370651.67492,0.0352548887923423,0.492008569213032,825.48067,799.50869,3247.41002,225.88003,11994.25772,6.042017856,6.65111536,0.153473344,0.846526656,2020,322320,2019,13067.28358,288580,281080,141965,365933,61398.5572963024,1274695.23154902,1274695.23154902,17162,5609,11553,0.00876135261145362,0.00222710627215746,0.00215703514673868,0.935104140616626,0.891580943018643,"-1_yrs"
"196",2019 Q2,"RN5","pre-covid",6760,32549,114976,18534,46228,4141,138,1174,8807,764,1153,3111,0,488,1123,5523,11228,44,128,122,37944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5258,695.521739130435,810.163043478261,0,15152,18398.44475,509923.80835,0.0360807721638518,0.517223532298009,1034.93671,1108.78151,3900.81459,292.58667,16310.14592,6.576409476,7.241654153,0.132349441,0.867650559,2020,418308,2019,18398.44475,5282786,37891476,5342000,22616333,1473953.38210109,84146170.9292752,85797219.9285306,39309,6760,32549,0.00764979890353064,0.00202959087819183,0.00217440623842956,0.85849600858657,0.647569447741805,"-1_yrs"
"197",2019 Q2,"RN7","pre-covid",3187,8978,41450,10749,18193,0,471,507,11665,180,401,2821,0,343,588,5193,9678,0,0,35,31882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5259,493.217391304348,528,0,15153,9855.27809,270886.62006,0.0363815609933673,0.5854586711421,470.43125,664.39227,2456.17044,215.49999,8671.81495,6.604728869,7.406897817,0.220524491,0.779475509,2020,258280,2019,9855.27809,NA,NA,NA,NA,NA,NA,NA,12165,3187,8978,0.00906715303788711,0.00173663523837317,0.0024526581263144,0.934123847167326,NA,"-1_yrs"
"198",2019 Q2,"RNA","pre-covid",7679,8162,57768,13998,28033,1279,0,539,7449,715,696,1948,0,859,945,5393,11339,0,252,43,31457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5290,608.369565217391,663,0,15154,19326.22686,394729.27088,0.0489607137999028,0.533400898975947,675.8124,772.56673,3865.82854,299.77757,12726.31271,6.279313597,6.62706053,0.131231527,0.868768473,2020,326091,2019,19326.22686,NA,NA,NA,NA,NA,NA,NA,15841,7679,8162,0.00979362014725083,0.00171209091865257,0.00195720658941167,0.917601154174044,NA,"-1_yrs"
"199",2019 Q2,"RNQ","pre-covid",2891,14593,60777,8902,24439,2431,0,401,11682,846,103,3019,0,1604,684,5821,9316,360,8,45,36320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5291,546.380434782609,584,0,15158,13980.32462,334748.05801,0.0417637213584145,0.480146889869406,718.74773,663.85,2692.96974,350.25334,10843.34023,6.927445074,7.496957737,0.123098202,0.876901798,2020,281661,2019,13980.32462,3242295,10194776,16889080,9337208,3973971.13869131,46919696.7444138,50862929.5588877,17484,2891,14593,0.00804476583377088,0.00214713039493878,0.00198313323741573,0.935582936271591,1.95178607004458,"-1_yrs"
"200",2019 Q2,"RNS","pre-covid",3282,16177,82238,13139,27620,1729,111,938,8583,892,453,2454,0,223,697,4931,4203,761,206,363,26544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5292,697.521739130435,813.489130434783,0,15159,18090.20696,414420.72354,0.0436517913618621,0.480034476590256,819.67219,756.725,3380.73849,470.47333,13322.17947,6.850846747,7.836684448,0.15715533,0.84284467,2020,324779,2019,18090.20696,318328,8368661,0,18730730,4877615.75904441,32433739.686635,35445353.307851,19459,3282,16177,0.00815774476990818,0.0019778745208452,0.00182598252697409,0.857444448898331,2.15618207873867,"-1_yrs"
"201",2019 Q2,"RNZ","pre-covid",1146,9489,52083,5074,18954,873,0,284,4704,30,446,1132,0,462,520,1917,9998,532,284,0,21182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5244,416.239130434783,435,0,15161,10093.4978,281844.52465,0.0358122898166438,0.547242052673536,490.61931,593.00454,2080.46327,347.06001,8912.01151,6.990130107,7.679825568,0.184472148,0.815527852,2020,232203,2019,10093.4978,621571,41230527,1331326,47285957,285253.74851773,107020585.956294,107991750.61139,10635,1146,9489,0.00738159903082581,0.00174074451369691,0.00210401298636688,0.956871564217892,1.16164506257249,"-1_yrs"
"202",2019 Q2,"RP4","pre-covid",1272,5614,21310,3577,6679,714,57,45,538,52,198,2233,2,1,89,2312,2472,164,417,383,9677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5210,229.326086956522,306.173913043478,0,15163,11049.07713,426061.91177,0.0259330318546864,0.519210695490488,946.301,1021.9229,4199.95203,278.25521,13507.19919,0,0,0,0,2020,499882,2019,11049.07713,16934000,7791900,4242000,5357000,2524606.51662261,40604576.6013496,43394392.865452,6886,1272,5614,0.0098576096899909,0.00222104105966374,0.00239853146167091,0.749005964214713,0.3882164046607,"-1_yrs"
"203",2019 Q2,"RP5","pre-covid",4692,24471,95228,12835,37286,2794,6,1390,17040,463,1006,3169,0,1103,1883,5065,18729,301,122,60,53131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5380,719.163043478261,786.065217391304,0,15164,21676.78284,493460.41819,0.0439281085998952,0.571754345642461,741.31273,989.73281,4091.63323,462.7552,16019.1949,6.010039368,6.478658209,0.166507669,0.833492331,2020,358563,2019,21676.78284,2496865,17969153,14809614,46381497,8707681.25653781,96596148.8460793,100154566.464722,29163,4692,24471,0.00829171515925837,0.00150227394675163,0.00200569847857365,0.914889792306204,2.98988845802833,"-1_yrs"
"204",2019 Q2,"RPA","pre-covid",2902,14504,60286,9622,18559,2415,198,544,7664,54,1075,2523,0,350,730,3200,7899,0,442,100,27194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5261,455.076086956522,497,0,15167,12923.59886,346608.47558,0.0372858708615656,0.497910999719196,778.76421,772.28393,2921.10478,232.91999,11098.13763,6.356905171,6.757252812,0.145284905,0.854715095,2020,271648,2019,12923.59886,7485000,19351872,17122000,11637000,12914244.8414106,65767033.358956,68194582.6596826,17406,2902,14504,0.00842767844932801,0.00224681236861519,0.00222811611489792,0.91564605021433,1.07162265408577,"-1_yrs"
"205",2019 Q2,"RPC","pre-covid",3171,5539,35236,8896,9213,0,0,0,724,0,0,143,0,0,0,516,1742,0,252,0,3377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5262,38.7065217391304,65.5760869565217,0,15168,2309.17581,80421.28296,0.0287134913173238,0.615018081600807,166.425,265.86803,498.75519,91.39242,2586.91301,0,0,0,0,2020,181055,2019,2309.17581,591000,5149000,1e+06,3040000,876564.571538448,11569232.8065398,12568075.1784376,8710,3171,5539,0.00620178106643824,0.00206941488464909,0.0033059411664974,0.590253605171556,0.70383275261324,"-1_yrs"
"206",2019 Q2,"RPY","pre-covid",1373,3658,4247,599,3966,0,2,159,10009,139,237,0,0,68,144,4911,4846,0,0,0,20515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5213,161.586956521739,190.684782608696,0,15170,11027.919,336488.68214,0.0327735213257833,0.463962312308386,641.22625,555.00727,2715.74506,455.49004,10723.55174,0,0,0,0,2020,120013,2019,11027.919,3604559,12170006,300300,6389217,1326329.73490001,26573844.0125972,28197014.8019032,5031,1373,3658,0.00807083626922728,0.00190563987448829,0.00164940843320574,0.847403522772614,0.424069823795458,"-1_yrs"
"207",2019 Q2,"RQ3","pre-covid",1958,14629,52567,6726,20872,2472,13,132,909,22,383,3289,0,12,134,4854,6627,0,0,333,19180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5295,308.608695652174,380.510869565217,0,15171,18428.97216,466859.63678,0.039474331700867,0.55150337482006,780.18121,959.36635,4097.90964,567.24003,14817.91062,0,0,0,0,2020,537500,2019,18428.97216,1162762,3079616,289811,25769851,3350109.1317097,35845741.8479634,38102856.271271,16587,1958,14629,0.0087776053382209,0.00167112585568764,0.00205493530478859,0.811037792441513,6.14270156973282,"-1_yrs"
"208",2019 Q2,"RQM","pre-covid",4755,35931,114913,14059,48458,2144,0,1090,13302,285,1092,2120,1237,502,1324,7140,23199,645,119,99,54298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5214,728.717391304348,872.217391304348,0,15174,14777.77591,523681.98606,0.0282189884383513,0.459658123634677,1723.26036,1465.94343,5328.02132,661.94,16750.06485,5.445225283,6.079168613,0.09837742,0.90162258,2020,527050,2019,14777.77591,369000,1922865,197000,924000,3340645.54659187,4037242.3028928,4037242.3028928,40686,4755,35931,0.0101741542803222,0.00329066190144368,0.0027993008524682,0.835476795772893,0.489121305137955,"-1_yrs"
"209",2019 Q2,"RQW","pre-covid",1434,15873,49941,2471,19532,2318,0,124,11562,2,263,2248,0,31,87,4186,12005,93,0,80,32999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5330,409.54347826087,482.04347826087,0,15175,10369.10128,281172.82187,0.0368780354055491,0.499799621896644,646.71194,646.1938,2069.87219,303.94668,9138.36108,6.420537122,7.125329548,0.094931795,0.905068205,2020,203338,2019,10369.10128,296750,23370795,7183762,12406819,6126262.47255662,51172119.6798194,52686688.4033499,17307,1434,15873,0.00736156565998759,0.00230005139080977,0.00229820860957453,0.849598629024984,0.827740308511085,"-1_yrs"
"210",2019 Q2,"RQX","pre-covid",2379,23815,59364,7999,32258,0,0,786,6712,432,361,1897,0,489,1160,4435,13366,0,243,59,29940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5215,229.771739130435,280.532608695652,0,15176,9195.12551,328552.05609,0.0279868146905804,0.453201146254449,718.04989,595.13847,2979.46908,189.04,10424.68226,5.782166265,6.082147316,0.142965779,0.857034221,2020,328060,2019,9195.12551000001,1283858,5050380,2671340,3404820,714352.807878246,14680857.2273841,15402742.4705545,26194,2379,23815,0.00906848404924861,0.00218549808680334,0.00181139779517001,0.819055368282383,0.959256661969443,"-1_yrs"
"211",2019 Q2,"RR7","pre-covid",1610,7862,26095,5690,12166,1718,120,779,5259,417,853,1536,0,274,952,2473,7892,103,0,120,22496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5381,448.945652173913,483.195652173913,0,15178,15175.61284,360982.18539,0.0420397832751898,0.527331518885958,554.975,619.1566,3072.81198,368.05103,11950.24837,7.229283735,7.33729128,0.169902134,0.830097866,2020,155906,2019,15175.61284,2430500,3548000,175000,1640000,997296.258679088,9219306.32697017,9777607.27788881,9472,1610,7862,0.00851236461068066,0.00153740273747973,0.00171519987705507,0.929117739685968,0.303587856485741,"-1_yrs"
"212",2019 Q2,"RR8","pre-covid",12685,46270,192670,10312,72240,702,1,1211,18974,410,1881,5933,36,438,1462,8672,23670,698,1141,469,65698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5382,1624.52173913043,1841.60869565217,0,15179,59098.8462,1447964.44828,0.0408151224087042,0.472972334504832,3140.52727,2818.41469,10351.56047,397.6416,46381.84152,7.886456809,8.217788378,0.24098164,0.75901836,2020,988788,2019,59098.8462,7523746,49721715,455391,53770016,11153570.8550985,131864255.934465,132839970.334683,58955,12685,46270,0.00714904325330387,0.00216892567613145,0.00194646677502885,0.882121018957905,0.947243782349836,"-1_yrs"
"213",2019 Q2,"RRF","pre-covid",5712,17478,65729,13320,31906,2599,0,855,12520,759,930,2796,0,478,1261,5411,9150,293,336,419,37807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5353,408.673913043478,477.989130434783,0,15181,20501.93328,464212.87147,0.0441649392768398,0.483829368198341,771.48263,723.1445,3972.65539,326.64001,15293.5367,5.149162219,5.42983641,0.201895526,0.798104474,2020,309069,2019,20501.93328,6793053,3546003,627300,3515757,642340.839872304,17131588.6326807,17830899.0720141,23190,5712,17478,0.00855783118942822,0.0016619156370158,0.0015577864045649,0.854985787379192,0.400719079188661,"-1_yrs"
"214",2019 Q2,"RRK","pre-covid",13289,57156,264690,40068,93820,6517,3,2793,33883,1933,2865,10763,0,1743,3548,21421,36012,1991,476,212,124160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5298,2450.29347826087,2604.92391304348,0,15183,78479.23493,1691675.31284,0.0463914288600975,0.499298237050979,3367.39,3357.95081,14328.53587,604.3996,54316.89712,6.644257531,7.011954328,0.244445651,0.755554349,2020,1046291,2019,78479.23493,50827249,53480600,8707984,26748899,6716017.7187736,165334429.718982,169907849.9404,70445,13289,57156,0.00847002717439029,0.00199056519560293,0.00198498540737267,0.940639174139276,0.339925358828941,"-1_yrs"
"215",2019 Q2,"RRV","pre-covid",6176,22049,162237,13012,43011,31,0,0,4318,120,285,1015,0,385,227,4510,2227,677,95,83,13973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5218,704.326086956522,908.163043478261,0,15186,24902.10199,788481.89592,0.0315823383122123,0.458097518047992,2310.35879,1953.06289,7338.04488,1313.60755,25188.31337,6.735592306,6.741166804,0.730101761,0.269898239,2020,791639,2019,24902.10199,250000,2050000,6700000,4e+06,2284272.85781477,15378325.816464,25593016.9235322,28225,6176,22049,0.0093065483405145,0.00293013549449259,0.00247699141870742,0.775550262713792,4.65217391304348,"-1_yrs"
"216",2019 Q2,"RTD","pre-covid",14369,53156,218346,38315,84286,4057,4,840,14754,1159,1452,4275,104,646,1509,8625,16002,1684,168,684,55963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5383,1200.84782608696,1550.65217391304,0,15191,44560.30326,1158140.79607,0.0384757219598943,0.477592589445793,2565.19767,2345.14169,11453.1528,623.94667,38484.53487,6.550066471,6.87928486,0.294951936,0.705048064,2020,865161,2019,44560.30326,48640952,21436888,12173389,31271713,6671827.50806592,134291753.05535,138159096.79757,67525,14369,53156,0.00988925771276237,0.00221492730305734,0.00202491933446946,0.774414692275344,0.619954924409771,"-1_yrs"
