,cal_quarter,PROCODE,elective_proportion,emergency_proportion
2175,Q4   2020,RBK,0.086936732,0.913063268
2176,Q4   2020,RBL,0.136980067,0.863019933
2177,Q4   2020,RBN,0.101371721,0.898628279
2178,Q4   2020,RBT,0.080362196,0.919637804
2179,Q4   2020,RBZ,0.185528348,0.814471652
2180,Q4   2020,RC9,0.133605133,0.866394867
2181,Q4   2020,RCB,0.095090332,0.904909668
2182,Q4   2020,RCD,0.138142077,0.861857923
2183,Q4   2020,RCF,0.076731129,0.923268871
2184,Q4   2020,RCX,0.057902973,0.942097027
2185,Q4   2020,RD1,0.108814038,0.891185962
2186,Q4   2020,RD8,0.142645424,0.857354576
2187,Q4   2020,RDE,0.148080337,0.851919663
2188,Q4   2020,RDU,0.185453475,0.814546525
2189,Q4   2020,REF,0.200102934,0.799897066
2190,Q4   2020,REM,0.092717493,0.907282507
2191,Q4   2020,RF4,0.123367199,0.876632801
2192,Q4   2020,RFF,0.06833781,0.93166219
2193,Q4   2020,RFR,0.093335069,0.906664931
2194,Q4   2020,RFS,0.070887901,0.929112099
2195,Q4   2020,RGN,0.115864233,0.884135767
2196,Q4   2020,RGP,0.123703704,0.876296296
2197,Q4   2020,RGR,0.122873037,0.877126963
2198,Q4   2020,RGT,0.241909091,0.758090909
2199,Q4   2020,RH5,0.140006802,0.859993198
2200,Q4   2020,RH8,0.159940069,0.840059931
2201,Q4   2020,RHM,0.216021393,0.783978607
2202,Q4   2020,RHQ,0.219830609,0.780169391
2203,Q4   2020,RHU,0.146136979,0.853863021
2204,Q4   2020,RHW,0.144685424,0.855314576
2205,Q4   2020,RJ1,0.414461467,0.585538533
2206,Q4   2020,RJ2,0.066456624,0.933543376
2207,Q4   2020,RJ6,0.158657513,0.841342487
2208,Q4   2020,RJ7,0.273016378,0.726983622
2209,Q4   2020,RJC,0.121690664,0.878309336
2210,Q4   2020,RJE,0.105362745,0.894637255
2211,Q4   2020,RJL,0.083230453,0.916769547
2212,Q4   2020,RJN,0.097866576,0.902133424
2213,Q4   2020,RJR,0.144823067,0.855176933
2214,Q4   2020,RJZ,0.261669779,0.738330221
2215,Q4   2020,RK5,0.079789388,0.920210612
2216,Q4   2020,RK9,0.158078326,0.841921674
2217,Q4   2020,RKB,0.149793697,0.850206303
2218,Q4   2020,RKE,0.082113821,0.917886179
2219,Q4   2020,RL4,0.151316443,0.848683557
2220,Q4   2020,RLQ,0.119483919,0.880516081
2221,Q4   2020,RLT,0.103916686,0.896083314
2222,Q4   2020,RM1,0.158638457,0.841361543
2223,Q4   2020,RM3,0.183649161,0.816350839
2224,Q4   2020,RMC,0.089110226,0.910889774
2225,Q4   2020,RMP,0.075490358,0.924509642
2226,Q4   2020,RN3,0.149268785,0.850731215
2227,Q4   2020,RN5,0.119177403,0.880822597
2228,Q4   2020,RN7,0.192370964,0.807629036
2229,Q4   2020,RNA,0.115666707,0.884333293
2230,Q4   2020,RNN,0.111111111,0.888888889
2231,Q4   2020,RNQ,0.139856876,0.860143124
2232,Q4   2020,RNS,0.132228327,0.867771673
2233,Q4   2020,RNZ,0.12935883,0.87064117
2234,Q4   2020,RP5,0.114514376,0.885485624
2235,Q4   2020,RPA,0.088524953,0.911475047
2236,Q4   2020,RQM,0.098184674,0.901815326
2237,Q4   2020,RQW,0.071147135,0.928852865
2238,Q4   2020,RQX,0.106240553,0.893759447
2239,Q4   2020,RR7,0.103149161,0.896850839
2240,Q4   2020,RR8,0.205158683,0.794841317
2241,Q4   2020,RRF,0.124409449,0.875590551
2242,Q4   2020,RRK,0.144565943,0.855434057
2243,Q4   2020,RRV,0.693670569,0.306329431
2244,Q4   2020,RTD,0.257493188,0.742506812
2245,Q4   2020,RTE,0.165015517,0.834984483
2246,Q4   2020,RTF,0.084939286,0.915060714
2247,Q4   2020,RTG,0.119700748,0.880299252
2248,Q4   2020,RTH,0.172584023,0.827415977
2249,Q4   2020,RTK,0.181188766,0.818811234
2250,Q4   2020,RTP,0.137029172,0.862970828
2251,Q4   2020,RTR,0.238459598,0.761540402
2252,Q4   2020,RTX,0.116055846,0.883944154
2253,Q4   2020,RVJ,0.140856133,0.859143867
2254,Q4   2020,RVR,0.208889912,0.791110088
2255,Q4   2020,RVV,0.130523374,0.869476626
2256,Q4   2020,RVW,0.114516486,0.885483514
2257,Q4   2020,RVY,0.090148699,0.909851301
2258,Q4   2020,RWA,0.190890654,0.809109346
2259,Q4   2020,RWD,0.098653611,0.901346389
2260,Q4   2020,RWE,0.148816134,0.851183866
2261,Q4   2020,RWF,0.419070813,0.580929187
2262,Q4   2020,RWG,0.119796013,0.880203987
2263,Q4   2020,RWH,0.15455241,0.84544759
2264,Q4   2020,RWJ,0.088042752,0.911957248
2265,Q4   2020,RWP,0.0948817,0.9051183
2266,Q4   2020,RWW,0.085994648,0.914005352
2267,Q4   2020,RWY,0.047291667,0.952708333
2268,Q4   2020,RX1,0.130332802,0.869667198
2269,Q4   2020,RXC,0.108803574,0.891196426
2270,Q4   2020,RXF,0.095639247,0.904360753
2271,Q4   2020,RXK,0.104092813,0.895907187
2272,Q4   2020,RXL,0.145915493,0.854084507
2273,Q4   2020,RXN,0.168392121,0.831607879
2274,Q4   2020,RXP,0.070925317,0.929074683
2275,Q4   2020,RXQ,0.105454545,0.894545455
2276,Q4   2020,RXR,0.133900185,0.866099815
2277,Q4   2020,RXW,0.084185046,0.915814954
2278,Q4   2020,RYJ,0.312418899,0.687581101
2279,Q4   2020,RYR,0.089055874,0.910944126
2280,Q4   2021,R0A,0.190852321,0.809147679
2281,Q4   2021,R0B,0.142579228,0.857420772
2282,Q4   2021,R0D,0.143820097,0.856179903
2283,Q4   2021,R1F,0.138787024,0.861212976
2284,Q4   2021,R1H,0.203138804,0.796861196
2285,Q4   2021,R1K,0.087442505,0.912557495
2286,Q4   2021,RA2,0.152880592,0.847119408
2287,Q4   2021,RA4,0.090573013,0.909426987
2288,Q4   2021,RA7,0.149941364,0.850058636
2289,Q4   2021,RA9,0.078619487,0.921380513
2290,Q4   2021,RAE,0.089077413,0.910922587
2291,Q4   2021,RAJ,0.141390961,0.858609039
2292,Q4   2021,RAL,0.232247852,0.767752148
2293,Q4   2021,RAP,0.079651278,0.920348722
2294,Q4   2021,RAS,0.123679196,0.876320804
2295,Q4   2021,RAX,0.076471356,0.923528644
2296,Q4   2021,RBK,0.10728635,0.89271365
2297,Q4   2021,RBL,0.131624555,0.868375445
2298,Q4   2021,RBN,0.10652686,0.89347314
2299,Q4   2021,RBT,0.097065463,0.902934537
2300,Q4   2021,RBZ,0.150565152,0.849434848
2301,Q4   2021,RC9,0.165358889,0.834641111
2302,Q4   2021,RCB,0.106356717,0.893643283
2303,Q4   2021,RCD,0.11483785,0.88516215
2304,Q4   2021,RCF,0.082946843,0.917053157
2305,Q4   2021,RCX,0.086032864,0.913967136
2306,Q4   2021,RD1,0.102337514,0.897662486
2307,Q4   2021,RD8,0.089569161,0.910430839
2308,Q4   2021,RDE,0.151103852,0.848896148
2309,Q4   2021,RDU,0.164188494,0.835811506
2310,Q4   2021,REF,0.191737408,0.808262592
2311,Q4   2021,REM,0.143193572,0.856806428
2312,Q4   2021,RF4,0.116114269,0.883885731
2313,Q4   2021,RFF,0.103118652,0.896881348
2314,Q4   2021,RFR,0.109538176,0.890461824
2315,Q4   2021,RFS,0.080083324,0.919916676
2316,Q4   2021,RGN,0.10070933,0.89929067
2317,Q4   2021,RGP,0.100376412,0.899623588
2318,Q4   2021,RGR,0.079127527,0.920872473
2319,Q4   2021,RGT,0.217855849,0.782144151
2320,Q4   2021,RH5,0.107856494,0.892143506
2321,Q4   2021,RH8,0.163128492,0.836871508
2322,Q4   2021,RHM,0.189713167,0.810286833
2323,Q4   2021,RHQ,0.218327911,0.781672089
2324,Q4   2021,RHU,0.140842535,0.859157465
2325,Q4   2021,RHW,0.158684258,0.841315742
2326,Q4   2021,RJ1,0.395849432,0.604150568
2327,Q4   2021,RJ2,0.077126593,0.922873407
2328,Q4   2021,RJ6,0.162691487,0.837308513
2329,Q4   2021,RJ7,0.227641518,0.772358482
2330,Q4   2021,RJC,0.11717519,0.88282481
2331,Q4   2021,RJE,0.115642647,0.884357353
2332,Q4   2021,RJL,0.106481071,0.893518929
2333,Q4   2021,RJN,0.057976233,0.942023767
2334,Q4   2021,RJR,0.101766326,0.898233674
2335,Q4   2021,RJZ,0.22553327,0.77446673
2336,Q4   2021,RK5,0.083869746,0.916130254
2337,Q4   2021,RK9,0.157632743,0.842367257
2338,Q4   2021,RKB,0.158463453,0.841536547
2339,Q4   2021,RKE,0.090092879,0.909907121
2340,Q4   2021,RL4,0.091888363,0.908111637
2341,Q4   2021,RLQ,0.124760411,0.875239589
2342,Q4   2021,RLT,0.082897384,0.917102616
2343,Q4   2021,RM1,0.183817062,0.816182938
2344,Q4   2021,RM3,0.124205789,0.875794211
2345,Q4   2021,RMC,0.131170999,0.868829001
2346,Q4   2021,RMP,0.076971609,0.923028391
2347,Q4   2021,RN3,0.122204089,0.877795911
2348,Q4   2021,RN5,0.121026712,0.878973288
2349,Q4   2021,RN7,0.13996128,0.86003872
2350,Q4   2021,RNA,0.1419095,0.8580905
2351,Q4   2021,RNN,0.113658185,0.886341815
2352,Q4   2021,RNQ,0.105202754,0.894797246
2353,Q4   2021,RNS,0.124727395,0.875272605
2354,Q4   2021,RNZ,0.125470514,0.874529486
2355,Q4   2021,RP5,0.156575835,0.843424165
2356,Q4   2021,RPA,0.100562215,0.899437785
2357,Q4   2021,RQM,0.096540684,0.903459316
2358,Q4   2021,RQW,0.085892514,0.914107486
2359,Q4   2021,RQX,0.091610415,0.908389585
2360,Q4   2021,RR7,0.111610793,0.888389207
2361,Q4   2021,RR8,0.262734276,0.737265724
2362,Q4   2021,RRF,0.199112391,0.800887609
2363,Q4   2021,RRK,0.136226745,0.863773255
2364,Q4   2021,RRV,0.594373789,0.405626211
2365,Q4   2021,RTD,0.232941867,0.767058133
2366,Q4   2021,RTE,0.176363746,0.823636254
2367,Q4   2021,RTF,0.085813349,0.914186651
2368,Q4   2021,RTG,0.142825753,0.857174247
2369,Q4   2021,RTH,0.164179104,0.835820896
2370,Q4   2021,RTK,0.150317173,0.849682827
2371,Q4   2021,RTP,0.113924051,0.886075949
2372,Q4   2021,RTR,0.277924131,0.722075869
2373,Q4   2021,RTX,0.127716233,0.872283767
2374,Q4   2021,RVJ,0.131491003,0.868508997
2375,Q4   2021,RVR,0.248675847,0.751324153
2376,Q4   2021,RVV,0.128618523,0.871381477
2377,Q4   2021,RVW,0.115492958,0.884507042
2378,Q4   2021,RVY,0.087006579,0.912993421
2379,Q4   2021,RWA,0.205340476,0.794659524
2380,Q4   2021,RWD,0.111456227,0.888543773
2381,Q4   2021,RWE,0.146338245,0.853661755
2382,Q4   2021,RWF,0.104374672,0.895625328
2383,Q4   2021,RWG,0.104380792,0.895619208
2384,Q4   2021,RWH,0.202976834,0.797023166
2385,Q4   2021,RWJ,0.089477604,0.910522396
2386,Q4   2021,RWP,0.1046107,0.8953893
2387,Q4   2021,RWW,0.211265545,0.788734455
2388,Q4   2021,RWY,0.100226074,0.899773926
2389,Q4   2021,RX1,0.161634806,0.838365194
2390,Q4   2021,RXC,0.097177419,0.902822581
2391,Q4   2021,RXF,0.108038233,0.891961767
2392,Q4   2021,RXK,0.139109932,0.860890068
2393,Q4   2021,RXL,0.138088474,0.861911526
2394,Q4   2021,RXN,0.226018709,0.773981291
2395,Q4   2021,RXP,0.075195067,0.924804933
2396,Q4   2021,RXQ,0.127569258,0.872430742
2397,Q4   2021,RXR,0.168881729,0.831118271
2398,Q4   2021,RXW,0.078389831,0.921610169
2399,Q4   2021,RYJ,0.299627574,0.700372426
2400,Q4   2021,RYR,0.138796259,0.861203741
2401,Q4   2022,R0A,0.265795207,0.734204793
2402,Q4   2022,R0B,0.141404572,0.858595428
2403,Q4   2022,R0D,0.180482863,0.819517137
2404,Q4   2022,R1F,0.104952167,0.895047833
2405,Q4   2022,R1H,0.221944731,0.778055269
2406,Q4   2022,R1K,0.100103504,0.899896496
2407,Q4   2022,RA2,0.173091378,0.826908622
2408,Q4   2022,RA4,0.092841956,0.907158044
2409,Q4   2022,RA7,0.148837851,0.851162149
2410,Q4   2022,RA9,0.086206897,0.913793103
2411,Q4   2022,RAE,0.100605622,0.899394378
2412,Q4   2022,RAJ,0.136489575,0.863510425
2413,Q4   2022,RAL,0.201224557,0.798775443
2414,Q4   2022,RAP,0.090831007,0.909168993
2415,Q4   2022,RAS,0.135078733,0.864921267
2416,Q4   2022,RAX,0.094744977,0.905255023
2417,Q4   2022,RBK,0.090909091,0.909090909
2418,Q4   2022,RBL,0.14803786,0.85196214
2419,Q4   2022,RBN,0.086582644,0.913417356
2420,Q4   2022,RBT,0.078604598,0.921395402
2421,Q4   2022,RC9,0.137727928,0.862272072
2422,Q4   2022,RCB,0.118793127,0.881206873
2423,Q4   2022,RCD,0.125805153,0.874194847
2424,Q4   2022,RCF,0.091844232,0.908155768
2425,Q4   2022,RCX,0.096018735,0.903981265
2426,Q4   2022,RD1,0.112610875,0.887389125
2427,Q4   2022,RD8,0.096671227,0.903328773
2428,Q4   2022,RDE,0.147845381,0.852154619
2429,Q4   2022,REF,0.171101825,0.828898175
2430,Q4   2022,REM,0.159881861,0.840118139
2431,Q4   2022,RF4,0.121964492,0.878035508
2432,Q4   2022,RFF,0.104287233,0.895712767
2433,Q4   2022,RFR,0.120047629,0.879952371
2434,Q4   2022,RFS,0.095034159,0.904965841
2435,Q4   2022,RGN,0.095529232,0.904470768
2436,Q4   2022,RGP,0.132757778,0.867242222
2437,Q4   2022,RGR,0.116288833,0.883711167
2438,Q4   2022,RGT,0.233821228,0.766178772
2439,Q4   2022,RH5,0.14812757,0.85187243
2440,Q4   2022,RH8,0.176524058,0.823475942
2441,Q4   2022,RHM,0.201339522,0.798660478
2442,Q4   2022,RHQ,0.234727996,0.765272004
2443,Q4   2022,RHU,0.144861878,0.855138122
2444,Q4   2022,RHW,0.167062399,0.832937601
2445,Q4   2022,RJ1,0.406929638,0.593070362
2446,Q4   2022,RJ2,0.081797333,0.918202667
2447,Q4   2022,RJ6,0.173218415,0.826781585
2448,Q4   2022,RJ7,0.266301212,0.733698788
2449,Q4   2022,RJC,0.123696615,0.876303385
2450,Q4   2022,RJE,0.134071558,0.865928442
2451,Q4   2022,RJL,0.096150861,0.903849139
2452,Q4   2022,RJN,0.111313869,0.888686131
2453,Q4   2022,RJR,0.120567376,0.879432624
2454,Q4   2022,RJZ,0.240301576,0.759698424
2455,Q4   2022,RK5,0.081975072,0.918024928
2456,Q4   2022,RK9,0.205265196,0.794734804
2457,Q4   2022,RKB,0.148904677,0.851095323
2458,Q4   2022,RKE,0.114167295,0.885832705
2459,Q4   2022,RL4,0.091423136,0.908576864
2460,Q4   2022,RLQ,0.142614601,0.857385399
2461,Q4   2022,RLT,0.086107554,0.913892446
2462,Q4   2022,RM1,0.191435581,0.808564419
2463,Q4   2022,RM3,0.13323866,0.86676134
2464,Q4   2022,RMC,0.144925611,0.855074389
2465,Q4   2022,RMP,0.085424923,0.914575077
2466,Q4   2022,RN3,0.132396304,0.867603696
2467,Q4   2022,RN5,0.101512795,0.898487205
2468,Q4   2022,RN7,0.18339719,0.81660281
2469,Q4   2022,RNA,0.087315977,0.912684023
2470,Q4   2022,RNN,0.114289177,0.885710823
2471,Q4   2022,RNQ,0.120470006,0.879529994
2472,Q4   2022,RNS,0.131222458,0.868777542
2473,Q4   2022,RNZ,0.148295455,0.851704545
2474,Q4   2022,RP5,0.174238115,0.825761885
2475,Q4   2022,RPA,0.125736507,0.874263493
2476,Q4   2022,RQM,0.149586251,0.850413749
2477,Q4   2022,RQW,0.091117151,0.908882849
2478,Q4   2022,RQX,0.094505495,0.905494505
2479,Q4   2022,RR7,0.100438422,0.899561578
2480,Q4   2022,RR8,0.290581283,0.709418717
2481,Q4   2022,RRF,0.178719008,0.821280992
2482,Q4   2022,RRK,0.134934498,0.865065502
2483,Q4   2022,RRV,0.629733085,0.370266915
2484,Q4   2022,RTD,0.221236629,0.778763371
2485,Q4   2022,RTE,0.167501082,0.832498918
2486,Q4   2022,RTF,0.075432053,0.924567947
2487,Q4   2022,RTG,0.147309525,0.852690475
2488,Q4   2022,RTH,0.157339557,0.842660443
2489,Q4   2022,RTK,0.14772141,0.85227859
2490,Q4   2022,RTP,0.104833442,0.895166558
2491,Q4   2022,RTR,0.196398305,0.803601695
2492,Q4   2022,RTX,0.098993633,0.901006367
2493,Q4   2022,RVJ,0.159115491,0.840884509
2494,Q4   2022,RVR,0.273227048,0.726772952
2495,Q4   2022,RVV,0.15230401,0.84769599
2496,Q4   2022,RVW,0.103100216,0.896899784
2497,Q4   2022,RVY,0.103408211,0.896591789
2498,Q4   2022,RWA,0.191076866,0.808923134
2499,Q4   2022,RWD,0.129093886,0.870906114
2500,Q4   2022,RWE,0.160446473,0.839553527
2501,Q4   2022,RWF,0.091072464,0.908927536
2502,Q4   2022,RWG,0.123522616,0.876477384
2503,Q4   2022,RWH,0.161639504,0.838360496
2504,Q4   2022,RWJ,0.108032945,0.891967055
2505,Q4   2022,RWP,0.107798502,0.892201498
2506,Q4   2022,RWW,0.089573583,0.910426417
2507,Q4   2022,RWY,0.09795774,0.90204226
2508,Q4   2022,RX1,0.175472033,0.824527967
2509,Q4   2022,RXC,0.12884097,0.87115903
2510,Q4   2022,RXF,0.107000478,0.892999522
2511,Q4   2022,RXK,0.147618133,0.852381867
2512,Q4   2022,RXL,0.113662765,0.886337235
2513,Q4   2022,RXN,0.232763376,0.767236624
2514,Q4   2022,RXP,0.079441324,0.920558676
2515,Q4   2022,RXQ,0.099055543,0.900944457
2516,Q4   2022,RXR,0.171906872,0.828093128
2517,Q4   2022,RXW,0.0827999,0.9172001
2518,Q4   2022,RYJ,0.292251462,0.707748538
2519,Q4   2022,RYR,0.173913043,0.826086957
