"","date","trust_code","sick_ftes","total_ftes","sickness_rate"
"20177",2022 Q4,"RR8",104620.42402,1674088.00845,0.0624939808970173
"20178",2022 Q4,"RRE",42770.41151,755276.54247,0.0566288095882428
"20179",2022 Q4,"RRF",38969.6676,558235.46477,0.069808656130538
"20180",2022 Q4,"RRJ",5927.92344,103160.90359,0.0574628879130391
"20181",2022 Q4,"RRK",122138.54727,1864999.64508,0.0654898501413714
"20182",2022 Q4,"RRP",16099.97867,300020.76648,0.0536628809361877
"20183",2022 Q4,"RRU",46144.82273,628212.4722,0.0734541652259797
"20184",2022 Q4,"RRV",45466.18548,927838.0114,0.0490022880302099
"20185",2022 Q4,"RT1",19243.44954,374808.20103,0.0513421250845569
"20186",2022 Q4,"RT2",22930.50379,320285.41144,0.0715939689132411
"20187",2022 Q4,"RT5",28318.03778,485865.5004,0.0582836973538696
"20188",2022 Q4,"RTD",76623.10918,1253839.93118,0.0611107584585293
"20189",2022 Q4,"RTE",35516.22954,750052.35034,0.0473516675521388
"20190",2022 Q4,"RTF",48419.8823,743376.91733,0.0651350360378562
"20191",2022 Q4,"RTG",72360.17916,1121692.54106,0.0645098157571946
"20192",2022 Q4,"RTH",55368.33005,1173876.29664,0.0471670909519865
"20193",2022 Q4,"RTK",15251.61636,395340.82682,0.0385783995108203
"20194",2022 Q4,"RTP",18509.5026,425564.14732,0.0434940366019178
"20195",2022 Q4,"RTQ",20984.02419,359971.32641,0.0582935991021119
"20196",2022 Q4,"RTR",54444.91022,792730.44582,0.0686802311013578
"20197",2022 Q4,"RTX",36989.17247,582465.88266,0.0635044447600573
"20198",2022 Q4,"RV3",30544.82201,676984.30813,0.0451189512713706
"20199",2022 Q4,"RV5",22204.72714,500522.49441,0.0443630953413477
"20200",2022 Q4,"RV9",14390.89086,270789.77924,0.0531441434030101
"20201",2022 Q4,"RVJ",46253.33457,774615.56788,0.0597113413258503
"20202",2022 Q4,"RVN",22034.25221,370661.93205,0.0594456843413521
"20203",2022 Q4,"RVR",32518.18481,583592.6058,0.0557206936599607
"20204",2022 Q4,"RVV",50017.92876,937025.91475,0.0533794508483203
"20205",2022 Q4,"RVW",28428.8769,440180.83217,0.0645845407666925
"20206",2022 Q4,"RVY",19236.95053,271326.61668,0.0708996071428107
"20207",2022 Q4,"RW1",33824.78384,545867.03901,0.0619652432235982
"20208",2022 Q4,"RW4",77757.84361,906866.06876,0.0857434700543178
"20209",2022 Q4,"RW5",48182.14693,612227.79086,0.0786997056476614
"20210",2022 Q4,"RWA",37188.52456,754855.07142,0.0492657809002231
"20211",2022 Q4,"RWD",44563.23503,695145.73482,0.0641063201539158
"20212",2022 Q4,"RWE",72644.56918,1366649.08531,0.0531552466253778
"20213",2022 Q4,"RWF",29270.13931,601088.01147,0.0486952638406778
"20214",2022 Q4,"RWG",21367.77234,454792.7695,0.0469835357397871
"20215",2022 Q4,"RWH",32299.45966,540022.38891,0.0598113343507745
"20216",2022 Q4,"RWJ",32923.43972,484345.47554,0.0679751156615914
"20217",2022 Q4,"RWK",29043.00293,599002.72405,0.0484855940781594
"20218",2022 Q4,"RWP",34984.92845,555454.83488,0.0629842900864444
"20219",2022 Q4,"RWR",17739.49525,324452.55053,0.0546751604233721
"20220",2022 Q4,"RWV",20773.55284,307900.69568,0.0674683530484448
"20221",2022 Q4,"RWW",22864.91532,355569.27507,0.0643050930525385
"20222",2022 Q4,"RWX",18931.12184,389385.64839,0.0486179239483398
"20223",2022 Q4,"RWY",33129.32187,545170.87177,0.0607686939737617
"20224",2022 Q4,"RX1",90538.77231,1510618.1153,0.0599349176294099
"20225",2022 Q4,"RX2",24177.55135,476251.95059,0.0507663040960733
"20226",2022 Q4,"RX3",44378.41181,658129.29677,0.0674311446516704
"20227",2022 Q4,"RX4",51389.59004,708321.31249,0.0725512407064915
"20228",2022 Q4,"RX6",21986.45091,262935.87269,0.0836190615037223
"20229",2022 Q4,"RX7",57896.70489,605567.26216,0.0956073891502788
"20230",2022 Q4,"RX8",40827.27344,505333.35899,0.0807927533650276
"20231",2022 Q4,"RX9",29929.12489,345568.69785,0.0866083215181464
"20232",2022 Q4,"RXA",23819.5114,334787.56967,0.0711481355878263
"20233",2022 Q4,"RXC",40940.9265,663917.97995,0.0616656390343326
"20234",2022 Q4,"RXE",20703.43072,300974.42756,0.068788005970616
"20235",2022 Q4,"RXF",49988.07799,758075.59115,0.0659407565334852
"20236",2022 Q4,"RXG",23229.66679,385039.46567,0.0603306124726163
"20237",2022 Q4,"RXK",42930.20894,627818.52256,0.0683799655431434
"20238",2022 Q4,"RXL",48581.71274,678313.97834,0.0716212761218504
"20239",2022 Q4,"RXM",16585.4443,247327.70436,0.0670585785887492
"20240",2022 Q4,"RXN",55514.48003,792769.24977,0.0700260259162499
"20241",2022 Q4,"RXP",41239.26857,641385.33734,0.0642971801336003
"20242",2022 Q4,"RXQ",23740.86532,530616.51317,0.0447420401188944
"20243",2022 Q4,"RXR",55436.7451,802357.75432,0.0690923030300651
"20244",2022 Q4,"RXT",26569.25196,385195.4277,0.0689760315137822
"20245",2022 Q4,"RXV",42102.91818,542826.02375,0.0775624534158123
"20246",2022 Q4,"RXW",36732.69755,577031.23893,0.0636580744191842
"20247",2022 Q4,"RXX",11015.00428,267163.81677,0.0412294015453551
"20248",2022 Q4,"RXY",18493.51291,295881.76937,0.0625030496112583
"20249",2022 Q4,"RY2",7401.24858,116659.26544,0.0634432983276978
"20250",2022 Q4,"RY3",11747.84843,198445.03721,0.0591995073052298
"20251",2022 Q4,"RY4",7503.90359,183230.72859,0.040953303235457
"20252",2022 Q4,"RY5",10510.15527,176831.71038,0.0594359193122905
"20253",2022 Q4,"RY6",19005.03901,262236.50581,0.0724728959886685
"20254",2022 Q4,"RY7",10794.87769,150658.49466,0.0716513045903017
"20255",2022 Q4,"RY8",20776.61448,333947.48691,0.0622152143507502
"20256",2022 Q4,"RY9",5330.81788,101915.37782,0.0523063152394444
"20257",2022 Q4,"RYA",34452.68281,612847.67321,0.0562173674080253
"20258",2022 Q4,"RYC",47977.98782,504974.48015,0.0950107177807251
"20259",2022 Q4,"RYD",34776.4478,369061.24987,0.0942294749509731
"20260",2022 Q4,"RYE",32405.79352,384389.81267,0.0843045066540837
"20261",2022 Q4,"RYF",32877.64776,423393.8945,0.0776526260465478
"20262",2022 Q4,"RYG",22587.78156,341109.79799,0.0662185070411322
"20263",2022 Q4,"RYJ",57925.26495,1194524.81168,0.0484923078898068
"20264",2022 Q4,"RYK",1160.65572,33346.19599,0.0348062405783275
"20265",2022 Q4,"RYR",78810.15188,1357699.40289,0.0580468340136592
"20266",2022 Q4,"RYV",14620.41508,217985.18515,0.0670706822114512
"20267",2022 Q4,"RYW",28483.84745,396725.43756,0.0717973811439609
"20268",2022 Q4,"RYX",22493.96912,380203.43798,0.0591629819012401
"20269",2022 Q4,"RYY",20443.27326,404617.34015,0.0505249558815775
"20270",2022 Q4,"T1150",826.02665,52202.55699,0.0158234902201866
"20271",2022 Q4,"T1450",14501.54391,374590.7097,0.0387130367477984
"20272",2022 Q4,"T1460",27572.10467,483552.6848,0.0570198564431588
"20273",2022 Q4,"T1480",673.55011,23907.54407,0.028173120084099
"20274",2022 Q4,"T1510",15439.72647,626596.22164,0.0246406312977588
"20275",2022 Q4,"T1540",385.33325,14228.50468,0.0270817811615605
"20276",2022 Q4,"TAD",19917.25119,265278.61335,0.0750805009815165
"20277",2022 Q4,"TAF",8440.10588,213687.68631,0.0394973899794853
"20278",2022 Q4,"TAH",15968.88013,215209.67938,0.0742014958435184
"20279",2022 Q4,"TAJ",19741.91742,313948.95904,0.0628825700851733
"20280",2022 Q4,"X24",28037.18912,1067376.49695,0.026267384751412
"20281",2022 Q4,"X26",7103.09479,285284.97739,0.0248982433459498
"20282",2022 Q4,"X36",12014.52522,471245.09784,0.0254952789431016
"20283",2022 Q4,"X80",1452.47516,74991.78217,0.0193684576892354
"20284",2023 Q1,"0AR",5258.93717,158561.06377,0.0331666365308215
"20285",2023 Q1,"0CX",5207.96769,165221.70941,0.0315210858706004
"20286",2023 Q1,"0DE",2460.17552,102536.33959,0.0239932060168835
"20287",2023 Q1,"0DF",4540.724,146526.03929,0.0309891949717765
"20288",2023 Q1,"8JX76",3381.71711,62156.99925,0.0544060548418447
"20289",2023 Q1,"AQG",588.19327,7798.73288,0.0754216459328198
"20290",2023 Q1,"AWK",349.44682,8200.6003,0.0426123463181104
"20291",2023 Q1,"AXA",1253.73448,35952.82908,0.0348716502172963
"20292",2023 Q1,"AXG",5035.40729,93257.6352,0.0539945847779764
"20293",2023 Q1,"DEQ",1037.33332,29861.74547,0.0347378662457001
"20294",2023 Q1,"NAX",3758.61947,50055.78977,0.0750886058789678
"20295",2023 Q1,"NDJ",1661.40618,39007.04605,0.0425924633685508
"20296",2023 Q1,"NL3",3226.82747,56958.34938,0.0566524048734644
"20297",2023 Q1,"NL8",6656.33168,103049.74104,0.0645933858040096
"20298",2023 Q1,"NLX",12676.70527,244642.51757,0.0518172613489918
"20299",2023 Q1,"NNF",7957.14154,156446.21384,0.0508618351616863
"20300",2023 Q1,"NNV",1197.81217,37722.2079,0.031753501098752
"20301",2023 Q1,"NQ7",4866.42601,105563.35329,0.0460995777259095
"20302",2023 Q1,"NQA",2400.74377,80908.61168,0.0296722897618752
"20303",2023 Q1,"NQL",2742.22345,62348.92143,0.0439818907385388
"20304",2023 Q1,"NQV",3865.13728,86147.29443,0.0448666125334982
"20305",2023 Q1,"NR3",4897.56509,88825.9297,0.0551366600556954
"20306",2023 Q1,"NR5",11554.16169,207640.26997,0.0556450908663784
"20307",2023 Q1,"NRR",1340.90988,31469.61155,0.0426096737123531
"20308",2023 Q1,"NTV",3984.60909,82894.08116,0.0480686803477441
"20309",2023 Q1,"QE1",1075.14678,43770.20773,0.024563437912658
"20310",2023 Q1,"QF7",2012.39806,66347.63969,0.0303311175710643
"20311",2023 Q1,"QGH",886.54662,25146.24747,0.0352556229734742
"20312",2023 Q1,"QH8",836.97374,39632.69566,0.0211182642528333
"20313",2023 Q1,"QHG",824.64013,33239.30654,0.0248091857454256
"20314",2023 Q1,"QHL",2329.16027,40950.60994,0.0568773034983517
"20315",2023 Q1,"QHM",1333.15335,51251.58296,0.0260119448611076
"20316",2023 Q1,"QJ2",1062.96003,42395.9467,0.0250722088486822
"20317",2023 Q1,"QJG",296.75986,40539.55829,0.00732025390797616
"20318",2023 Q1,"QJK",1388.53959,48439.72905,0.02866530464212
"20319",2023 Q1,"QJM",918.16689,33108.64709,0.0277319362372049
"20320",2023 Q1,"QK1",486.90667,26709.84599,0.0182294824980382
"20321",2023 Q1,"QKK",1927.65356,57741.72877,0.0333840638488386
"20322",2023 Q1,"QKS",1689.32662,60008.60781,0.0281514049675801
"20323",2023 Q1,"QM7",1066.98675,60475.76432,0.0176432123181474
"20324",2023 Q1,"QMF",1541.05321,76513.50744,0.0201409301646308
"20325",2023 Q1,"QMJ",1985.75345,59825.28862,0.0331925427491569
"20326",2023 Q1,"QMM",1548.31546,57643.91304,0.0268599992322797
"20327",2023 Q1,"QNC",701.2334,21977.28401,0.0319071910651438
"20328",2023 Q1,"QNQ",977.39359,27096.02406,0.0360714763109049
"20329",2023 Q1,"QNX",2717.19992,78154.46631,0.0347670459321188
"20330",2023 Q1,"QOC",1015.76675,29864.09173,0.0340129798415939
"20331",2023 Q1,"QOP",4426.2085,146292.17305,0.0302559488161216
"20332",2023 Q1,"QOQ",1371.68427,54765.47262,0.0250465157037478
"20333",2023 Q1,"QOX",960.2267,38762.959,0.0247717595553012
"20334",2023 Q1,"QPM",527.28454,14714.03858,0.0358354735263988
"20335",2023 Q1,"QR1",938.70709,34458.52048,0.0272416539341796
"20336",2023 Q1,"QRL",2962.91753,85419.7928,0.0346865455051771
"20337",2023 Q1,"QRV",1821.84029,72271.96001,0.025208120683982
"20338",2023 Q1,"QSL",648.20036,23223.25493,0.0279116929109988
"20339",2023 Q1,"QT1",1285.00696,44601.16642,0.0288110617533935
"20340",2023 Q1,"QT6",1228.08641,25300.6099,0.0485397946869257
"20341",2023 Q1,"QU9",921.95036,26461.45593,0.0348412559928255
"20342",2023 Q1,"QUA",1156.30678,42042.10857,0.0275035391737013
"20343",2023 Q1,"QUE",1109.72072,33087.79863,0.0335386688129152
"20344",2023 Q1,"QUY",1338.4664,42924.57839,0.0311818182077198
"20345",2023 Q1,"QVV",1268.21453,40638.51059,0.0312072098998646
"20346",2023 Q1,"QWE",1745.13985,55995.75533,0.0311655738852947
"20347",2023 Q1,"QWO",3322.38812,97806.18211,0.0339691014241145
"20348",2023 Q1,"QWU",1960.6466,33699.09149,0.0581809928194002
"20349",2023 Q1,"QXU",1024.16011,48112.61027,0.0212867292847464
"20350",2023 Q1,"QYG",2465.38583,84400.75206,0.0292104722982489
"20351",2023 Q1,"R0A",148512.27744,2331585.39963,0.0636958343724264
"20352",2023 Q1,"R0B",40898.89154,695868.14763,0.0587739095104355
"20353",2023 Q1,"R0D",36586.82701,758172.98256,0.0482565692151983
"20354",2023 Q1,"R1A",19981.19142,347135.34665,0.0575602329547445
"20355",2023 Q1,"R1C",17994.1421,330232.52432,0.0544893091225728
"20356",2023 Q1,"R1D",6285.09339,119170.26062,0.0527404518316979
"20357",2023 Q1,"R1F",18332.58299,329678.21936,0.0556075042676122
"20358",2023 Q1,"R1H",68343.83515,1581688.77094,0.0432094078213523
"20359",2023 Q1,"R1K",30526.05542,715987.22391,0.0426349163792302
"20360",2023 Q1,"R1L",26185.16603,500043.72071,0.0523657531241875
"20361",2023 Q1,"RA2",15318.46788,405275.78568,0.037797639092347
"20362",2023 Q1,"RA4",6426.86866,147448.1926,0.0435873003708829
"20363",2023 Q1,"RA7",44558.98539,985278.59428,0.0452247573921585
"20364",2023 Q1,"RA9",28084.76237,554010.76262,0.0506935320844363
"20365",2023 Q1,"RAE",32243.52615,534224.28694,0.0603557848983031
"20366",2023 Q1,"RAJ",57882.89768,1292815.06954,0.0447727591082269
"20367",2023 Q1,"RAL",44981.63864,1082487.17455,0.0415539691347376
"20368",2023 Q1,"RAN",6245.66387,137130.97949,0.0455452436293249
"20369",2023 Q1,"RAP",15697.32294,327579.07024,0.0479191876590266
"20370",2023 Q1,"RAS",15226.08581,304934.19112,0.0499323665676051
"20371",2023 Q1,"RAT",25082.28418,567920.41492,0.0441651392009446
"20372",2023 Q1,"RAX",13063.34726,311009.89977,0.0420029949839561
"20373",2023 Q1,"RBD",11839.93673,269449.8834,0.0439411462369184
"20374",2023 Q1,"RBK",24624.70785,396458.34643,0.0621117150685282
"20375",2023 Q1,"RBL",31225.00942,513492.96334,0.0608090307935241
"20376",2023 Q1,"RBN",57656.63557,1584394.53526,0.0363903272113587
"20377",2023 Q1,"RBQ",7955.35111,160489.38925,0.0495693275871819
"20378",2023 Q1,"RBS",21138.11263,338238.98986,0.0624946066648001
"20379",2023 Q1,"RBT",21637.41676,419393.86016,0.0515921161834493
"20380",2023 Q1,"RBV",12938.67835,287821.39766,0.044953844485476
"20381",2023 Q1,"RC9",32189.61416,685618.74181,0.0469497290506105
"20382",2023 Q1,"RCB",39786.09047,777635.94539,0.0511628747434591
"20383",2023 Q1,"RCD",19972.23656,392229.44223,0.0509197791130847
"20384",2023 Q1,"RCF",15654.12918,289901.5068,0.0539980952592965
"20385",2023 Q1,"RCU",16185.70699,310051.30015,0.0522033191996599
"20386",2023 Q1,"RCX",19580.43467,315339.71757,0.0620931445644917
"20387",2023 Q1,"RD1",23065.0702,498231.59854,0.0462938727041582
"20388",2023 Q1,"RD8",14359.65481,322370.28221,0.0445439781593943
"20389",2023 Q1,"RDE",43268.84681,925887.57378,0.0467322902211031
"20390",2023 Q1,"RDR",22306.67966,401069.64226,0.0556179708199887
"20391",2023 Q1,"RDU",29893.07802,850398.56884,0.0351518442237928
"20392",2023 Q1,"RDY",27829.70437,495239.88262,0.0561943925492646
"20393",2023 Q1,"REF",28572.63095,581370.43907,0.0491470309286911
"20394",2023 Q1,"REM",76288.61379,1147314.10957,0.0664932237420074
"20395",2023 Q1,"REN",7064.6271,147983.74642,0.047739209682863
"20396",2023 Q1,"REP",9696.68678,140191.70558,0.069167335826916
"20397",2023 Q1,"RET",8282.41001,127503.23746,0.0649584290955619
"20398",2023 Q1,"RF4",31086.75067,669092.36623,0.0464610750906609
"20399",2023 Q1,"RFF",20647.79393,335454.23357,0.0615517464491662
"20400",2023 Q1,"RFR",22282.60705,370756.38258,0.0601004004164162
"20401",2023 Q1,"RFS",24117.19076,394796.4756,0.0610876546538249
"20402",2023 Q1,"RGD",15204.77007,262879.59048,0.0578392945691871
"20403",2023 Q1,"RGM",8214.46639,174553.61536,0.0470598467585931
"20404",2023 Q1,"RGN",26444.93155,591542.79575,0.0447050183689098
"20405",2023 Q1,"RGP",18288.58847,328567.81438,0.055661533691333
"20406",2023 Q1,"RGR",18695.87527,400308.22121,0.0467037004973031
"20407",2023 Q1,"RGT",45158.35904,1002668.35534,0.0450381811687744
"20408",2023 Q1,"RH5",43993.3494,888163.88979,0.0495329183112836
"20409",2023 Q1,"RH8",55475.57983,1034003.09588,0.0536512705339503
"20410",2023 Q1,"RHA",48497.40255,735601.98971,0.065928862657263
"20411",2023 Q1,"RHM",40706.82535,1096345.06657,0.0371295740649925
"20412",2023 Q1,"RHQ",78533.40846,1450066.12443,0.0541585015585895
"20413",2023 Q1,"RHU",36367.21579,700026.11165,0.0519512275110431
"20414",2023 Q1,"RHW",18604.37477,505639.33893,0.0367937645226919
"20415",2023 Q1,"RJ1",81083.95728,1987687.26031,0.0407931161501504
"20416",2023 Q1,"RJ2",29966.57493,609083.22475,0.0491994750673028
"20417",2023 Q1,"RJ6",18114.41357,364952.47868,0.0496349925763436
"20418",2023 Q1,"RJ7",36840.36443,845823.07472,0.0435556389167978
"20419",2023 Q1,"RJ8",19197.7378,358421.73383,0.0535618685699052
"20420",2023 Q1,"RJC",18368.43079,409428.13245,0.0448636264442409
"20421",2023 Q1,"RJE",49904.87223,936512.2168,0.0532880098462801
"20422",2023 Q1,"RJL",28087.89743,557688.31633,0.0503648661941478
"20423",2023 Q1,"RJN",11699.83227,196650.51142,0.0594955598412448
"20424",2023 Q1,"RJR",20737.48508,379398.84494,0.0546587986668213
"20425",2023 Q1,"RJZ",52578.56833,1210702.91391,0.0434281339591362
"20426",2023 Q1,"RK5",21643.45122,455780.99499,0.0474865153613412
"20427",2023 Q1,"RK9",45676.25994,820029.43766,0.0557007563903313
"20428",2023 Q1,"RKB",41056.10414,781960.76048,0.0525040465135336
"20429",2023 Q1,"RKE",16031.84973,395001.30999,0.0405868267383869
"20430",2023 Q1,"RKL",17875.17244,374939.02779,0.0476748780871425
"20431",2023 Q1,"RL1",6315.44637,128283.23291,0.0492304896496547
"20432",2023 Q1,"RL4",46196.96663,891566.55489,0.0518154997813929
"20433",2023 Q1,"RLQ",16268.53435,296078.76342,0.0549466437987057
"20434",2023 Q1,"RLT",11472.95916,219650.80994,0.0522327195749197
"20435",2023 Q1,"RLY",7522.11249,148515.88391,0.0506485386745459
"20436",2023 Q1,"RM1",37525.51974,735390.49548,0.0510280184074266
"20437",2023 Q1,"RM3",93982.46418,1611317.7566,0.0583264621736125
"20438",2023 Q1,"RMC",28608.54604,520774.46448,0.0549346175576523
"20439",2023 Q1,"RMP",19897.06678,342923.44383,0.0580218912938006
"20440",2023 Q1,"RMY",23660.89142,409908.15762,0.0577224214257637
"20441",2023 Q1,"RN3",20486.37122,439579.37394,0.04660448700397
"20442",2023 Q1,"RN5",33142.09672,628319.95594,0.0527471655271838
"20443",2023 Q1,"RN7",13160.05275,345682.13891,0.0380698082680699
"20444",2023 Q1,"RNA",24071.00684,487840.43938,0.0493419669566386
"20445",2023 Q1,"RNK",1098.73225,63922.94404,0.0171883862125071
"20446",2023 Q1,"RNN",29116.23649,547215.12996,0.0532080253192713
"20447",2023 Q1,"RNQ",20491.52003,390747.47855,0.0524418483928308
"20448",2023 Q1,"RNS",26470.52134,469222.23111,0.0564136129641191
"20449",2023 Q1,"RNU",23662.79596,517539.61713,0.0457217093663695
"20450",2023 Q1,"RNZ",14223.02884,325477.44254,0.0436989695169183
"20451",2023 Q1,"RP1",21730.13886,378126.9558,0.0574678385835406
"20452",2023 Q1,"RP4",16768.97149,479642.63409,0.03496138645351
"20453",2023 Q1,"RP5",32458.91176,537358.69622,0.0604045528402708
"20454",2023 Q1,"RP6",9171.84624,198121.43735,0.0462940626853876
"20455",2023 Q1,"RP7",10623.86738,209466.23529,0.0507187583969873
"20456",2023 Q1,"RPA",19700.08377,411853.19633,0.0478327810626367
"20457",2023 Q1,"RPC",3435.29321,85935.7559,0.0399751322836738
"20458",2023 Q1,"RPG",19783.59354,371326.16139,0.0532782109020902
"20459",2023 Q1,"RPY",14438.90495,384857.49237,0.0375175363251562
"20460",2023 Q1,"RQ3",24013.47604,506850.0107,0.0473778741897144
"20461",2023 Q1,"RQM",21386.99077,583806.84527,0.0366336759208586
"20462",2023 Q1,"RQW",14413.37353,319259.23737,0.0451463006951178
"20463",2023 Q1,"RQX",15838.99412,348531.77581,0.045444906947694
"20464",2023 Q1,"RQY",11410.99157,231553.42218,0.0492801681036248
"20465",2023 Q1,"RR7",22936.30553,407660.69868,0.0562632247951972
"20466",2023 Q1,"RR8",92475.17901,1653012.85008,0.0559434120584873
"20467",2023 Q1,"RRE",38309.21198,747597.87086,0.051243072610588
"20468",2023 Q1,"RRF",31837.67756,557309.37301,0.0571274755133694
"20469",2023 Q1,"RRJ",6071.83355,101441.66725,0.0598554195194382
"20470",2023 Q1,"RRK",106536.62142,1859673.85895,0.0572877985606316
"20471",2023 Q1,"RRP",15005.29293,301483.94761,0.0497714490239157
"20472",2023 Q1,"RRU",42506.33623,631643.96694,0.0672947711919454
"20473",2023 Q1,"RRV",39194.77938,923988.64868,0.0424191135204888
"20474",2023 Q1,"RT1",17868.99222,373206.37192,0.0478796547016897
"20475",2023 Q1,"RT2",19465.85768,317240.82414,0.0613598761532961
"20476",2023 Q1,"RT5",26168.35428,488743.08457,0.0535421474106854
"20477",2023 Q1,"RTD",66523.245,1241175.50218,0.053596969069369
"20478",2023 Q1,"RTE",31803.2734,742876.90764,0.042810959760526
"20479",2023 Q1,"RTF",40884.52974,734685.41951,0.0556490283518462
"20480",2023 Q1,"RTG",62516.18023,1108560.70256,0.0563940071893504
"20481",2023 Q1,"RTH",45770.28898,1156311.04596,0.0395830249481015
"20482",2023 Q1,"RTK",15446.75998,389792.64579,0.039628146264006
"20483",2023 Q1,"RTP",18506.44388,420047.44286,0.0440579848647433
"20484",2023 Q1,"RTQ",18660.55243,358967.46011,0.0519839665252159
"20485",2023 Q1,"RTR",47445.37093,787572.76593,0.060242523589518
"20486",2023 Q1,"RTX",30483.20584,575620.01447,0.0529571680513356
"20487",2023 Q1,"RV3",26066.48775,677016.80482,0.0385019804005166
"20488",2023 Q1,"RV5",18199.04179,502167.80877,0.0362409566526703
"20489",2023 Q1,"RV9",13146.48728,270491.37493,0.0486022420618852
"20490",2023 Q1,"RVJ",39323.19124,766930.29247,0.0512734881202234
"20491",2023 Q1,"RVN",18958.32651,369870.02064,0.0512567265581452
"20492",2023 Q1,"RVR",29751.84623,571716.34438,0.0520395236596996
"20493",2023 Q1,"RVV",45773.34035,935389.68664,0.0489350492140038
"20494",2023 Q1,"RVW",25083.95491,433037.87471,0.0579255450272067
"20495",2023 Q1,"RVY",17189.08775,271268.90167,0.0633654932215953
"20496",2023 Q1,"RW1",31092.22135,540406.4233,0.0575348848744892
"20497",2023 Q1,"RW4",68830.07675,898581.43616,0.0765985963878117
"20498",2023 Q1,"RW5",41884.70416,608227.0955,0.0688635946505609
"20499",2023 Q1,"RWA",31253.97282,746591.04893,0.0418622388585995
"20500",2023 Q1,"RWD",37761.22361,693759.84165,0.0544298204407318
"20501",2023 Q1,"RWE",63169.71991,1360535.16941,0.0464300529161578
"20502",2023 Q1,"RWF",24957.90903,599446.62133,0.0416349148396659
"20503",2023 Q1,"RWG",19103.06471,452412.74718,0.0422248595537462
"20504",2023 Q1,"RWH",27683.5071,534373.12378,0.0518055752957314
"20505",2023 Q1,"RWJ",28223.90868,480282.84503,0.0587651817508432
"20506",2023 Q1,"RWK",26582.42592,595130.88002,0.044666520949319
"20507",2023 Q1,"RWP",31888.664,545816.4535,0.058423786596239
"20508",2023 Q1,"RWR",16389.96067,328415.05273,0.0499062406968133
"20509",2023 Q1,"RWV",18407.73184,299788.57513,0.0614023794336315
"20510",2023 Q1,"RWW",20083.77978,350461.31634,0.057306695043386
"20511",2023 Q1,"RWX",16494.78651,388145.84562,0.0424963623754681
"20512",2023 Q1,"RWY",28865.02646,538434.15843,0.0536092036659904
"20513",2023 Q1,"RX1",78531.26644,1506427.52587,0.0521307962655862
"20514",2023 Q1,"RX2",21858.8322,477578.28717,0.045770154940522
"20515",2023 Q1,"RX3",39492.28864,653974.40595,0.0603881257136222
"20516",2023 Q1,"RX4",49982.97473,703723.59679,0.0710264299193531
"20517",2023 Q1,"RX6",18545.51516,259550.56944,0.0714524156121613
"20518",2023 Q1,"RX7",49265.87162,600621.33203,0.0820248449276511
"20519",2023 Q1,"RX8",32634.13827,498761.69098,0.0654303224569599
"20520",2023 Q1,"RX9",26879.24063,336523.21243,0.0798733627790717
"20521",2023 Q1,"RXA",21421.36534,332727.85076,0.0643810408147993
"20522",2023 Q1,"RXC",34386.00288,658137.40638,0.0522474525025644
"20523",2023 Q1,"RXE",16872.50872,299335.26491,0.0563665919051435
"20524",2023 Q1,"RXF",42972.91058,757686.82943,0.0567159265686696
"20525",2023 Q1,"RXG",19982.38517,380925.58287,0.0524574511888834
"20526",2023 Q1,"RXK",36387.91683,622962.17995,0.0584111170808484
"20527",2023 Q1,"RXL",44078.04187,671102.70903,0.0656800237533084
"20528",2023 Q1,"RXM",14586.43232,243997.50136,0.0597810725056517
"20529",2023 Q1,"RXN",49817.42504,790673.52724,0.0630063146465741
"20530",2023 Q1,"RXP",34462.47202,627351.14741,0.0549333051549794
"20531",2023 Q1,"RXQ",21493.85745,530056.47393,0.0405501272168945
"20532",2023 Q1,"RXR",47429.37202,790581.55237,0.0599930163786602
"20533",2023 Q1,"RXT",22130.00892,382889.46855,0.0577973821108379
"20534",2023 Q1,"RXV",36597.80417,537714.11697,0.0680618250757993
"20535",2023 Q1,"RXW",33237.74029,577255.4997,0.0575789062335026
"20536",2023 Q1,"RXX",9222.3127,266298.35664,0.0346315043636088
"20537",2023 Q1,"RXY",14530.02961,296731.10065,0.048966992600949
"20538",2023 Q1,"RY2",6551.05551,115707.27812,0.0566174886873227
"20539",2023 Q1,"RY3",10286.9327,196932.11332,0.0522359331171372
"20540",2023 Q1,"RY4",7038.23817,178130.51792,0.0395116920569497
"20541",2023 Q1,"RY5",10264.91426,176984.16619,0.0579990542712176
"20542",2023 Q1,"RY6",16381.21044,262470.05984,0.0624117297416165
"20543",2023 Q1,"RY7",9393.78554,148931.1143,0.063074701241257
"20544",2023 Q1,"RY8",18471.07849,332415.80953,0.0555661853631935
"20545",2023 Q1,"RY9",4447.62337,101163.75813,0.0439645921841358
"20546",2023 Q1,"RYA",27921.57409,586913.90551,0.0475735432878141
"20547",2023 Q1,"RYC",45092.5015,496720.47857,0.0907804357690587
"20548",2023 Q1,"RYD",30260.96551,367916.02954,0.0822496523128792
"20549",2023 Q1,"RYE",26378.33895,378382.4751,0.0697134267199575
"20550",2023 Q1,"RYF",26872.14118,423742.99084,0.0634161313836258
"20551",2023 Q1,"RYG",20472.08225,333937.6533,0.0613051030564932
"20552",2023 Q1,"RYJ",49905.80479,1192428.04119,0.0418522569631923
"20553",2023 Q1,"RYK",1326.35574,34081.76604,0.0389168723957357
