"","date","trust_code","Total","Professionally qualified clinical staff","HCHS Doctors","Consultant","Associate Specialist","Specialty Doctor","Staff Grade","Specialty Registrar","Core Training","Foundation Doctor Year 2","Foundation Doctor Year 1","Hospital Practitioner / Clinical Assistant","Other and Local HCHS Doctor Grades","Nurses & health visitors","Midwives","Ambulance staff","Scientific, therapeutic & technical staff","Support to clinical staff","Support to doctors, nurses & midwives","Support to ambulance staff","Support to ST&T staff","NHS infrastructure support","Central functions","Hotel, property & estates","Senior managers","Managers","Other staff or those with unknown classification","managers","all_doctors","nurses"
"4884",2022 Q2,"RXW",17930.78244,9220.6998,2036.61191,809.13071,74.55,205.85403,0,663.32125,94.04375,67.9275,120.69375,1.09092,0,4603.84234,598.23336,14.12001,1967.89218,5861.00989,4593.42537,0,1267.58452,2849.07275,1157.39997,1048.47278,169.11999,474.08001,0,643.2,3978.08915,4603.84234
"4885",2022 Q2,"RXX",8058.3753,3353.96251,482.17075,293.502,10.15,73.55,0,0,103.76875,0,0,0,1.2,1679.44566,0,0,1192.3461,3206.92044,1859.72042,0,1347.20002,1497.49235,832.2229,51.19999,201,413.06946,0,614.06946,860.57275,1679.44566
"4886",2022 Q2,"RXY",9382.60198,4233.96882,498.86875,296.5,0,82.1375,1.6,33,85.18125,0,0,0.45,0,2548.0526,0,0,1187.04747,3432.50658,3063.93817,0,368.56841,1714.12658,1024.10666,391.59991,60.7,237.72001,2,298.42001,910.50625,2548.0526
"4887",2022 Q2,"RY2",3729.76048,2174.59455,165.3652,26.5,1.8,12.6501,0,0,0,0,0,0.84546,123.56964,1290.73064,1.8,0,716.69871,975.34769,805.26051,0,170.08718,573.81824,391.07358,18.5,102.1919,62.05276,6,164.24466,329.88494,1290.73064
"4888",2022 Q2,"RY3",6208.99252,2942.89507,58.18181,39.1,0,3,0,5,0,0,0,5.48181,5.6,1848.10472,0,0.6,1036.00854,2520.68704,2087.93767,0,432.74937,745.41041,513.55042,52.6,55.85999,123.4,0,179.25999,110.88181,1848.10472
"4889",2022 Q2,"RY4",5992.38748,3240.42939,83.2413,22.69966,1.2,13,0,0,0,0,0,8.835,37.50664,1944.42831,0,0.13839,1212.62139,1461.24907,1075.86632,5.76,379.62275,1289.26902,1070.53065,11.43999,107.93838,99.36,1.44,207.29838,157.6476,1944.42831
"4890",2022 Q2,"RY5",5791.16024,2814.34192,68.18178,9.6,12,4.4064,0,3,0,0,0,36.28446,2.89092,1874.2169,33.8,82.57331,755.56993,2174.93161,1627.25155,0,547.68006,801.88671,657.00672,20.07999,47,77.8,0,124.8,100.0791,1874.2169
"4891",2022 Q2,"RY6",8134.36079,4378.3454,130.89771,73.2,5.4,6.5,0,18.225,0,0,0,1.39092,26.18179,2573.67093,0,34.39197,1639.38479,2688.9754,2385.71248,0,303.26292,1067.03999,680.58007,196.65326,84.89332,104.91334,0,189.80666,260.4045,2573.67093
"4892",2022 Q2,"RY7",4766.03225,2718.80414,28.00667,0.2,0,0,0,0,0,0,0,5.54002,22.26665,1963.31852,0,7.59999,719.87896,1590.26148,1114.70754,0,475.55394,456.96663,322.38665,39.27998,45.2,50.1,0,95.3,50.47332,1963.31852
"4893",2022 Q2,"RY8",10319.28439,5147.24345,35.07742,3.825,8.27181,0.70908,0,0,0,0,0,15.00334,7.26819,3440.70337,0,44.5,1626.96266,3409.67417,2804.11797,0,605.5562,1729.26677,675.97981,766.14682,94.51081,192.62933,33.1,287.14014,55.1515,3440.70337
"4894",2022 Q2,"RY9",3174.71883,1712.62995,27.92004,14.4,5.4,4.8,0,0,0,0,0,3.32004,0,838.42586,0,16.00001,830.28404,1034.69839,870.11945,0,164.57894,425.39049,199.73332,67.6505,61.68001,96.32666,2,158.00667,52.52004,838.42586
"4895",2022 Q2,"RYA",19675.842,7755.34828,28.97919,0,0,0,0,0,0,0,0,22.65918,6.32001,356.72942,0,7276.23728,93.40239,10171.41315,0,10171.41315,0,1749.08057,623.42719,849.74671,64.98666,210.92001,0,275.90667,35.2992,356.72942
"4896",2022 Q2,"RYC",15841.28345,5433.56963,3,0,0,0,0,0,0,0,0,0,3,65.222,0,5365.34763,0,8107.07848,0,8107.07848,0,2300.63534,1717.67474,20.2,98,464.7606,0,562.7606,6,65.222
"4897",2022 Q2,"RYD",11403.981,4235.21489,8.88002,0,0,0,0,0,0,0,0,1.92,6.96002,21.36,3,4160.06071,41.91416,4589.49288,0,4589.49288,0,2579.27323,2045.77323,197.2,148.7,187.6,0,336.3,15.84004,21.36
"4898",2022 Q2,"RYE",12332.33029,3431.89224,3.71469,0,0,0,0,0,0,0,0,0,3.71469,315.24515,0,3096.73241,16.19999,7438.06469,40.19334,7382.87135,15,1462.37336,1037.23335,93,197.8,134.34001,0,332.14001,7.42938,315.24515
"4899",2022 Q2,"RYF",13354.5321,6147.70503,1.94079,0,0,0,0,0,0,0,0,1.94079,0,101.53999,0,6041.22425,3,5519.71501,9.76239,5509.95262,0,1687.11206,1132.45206,183.6,243.56,127.5,0,371.06,1.94079,101.53999
"4900",2022 Q2,"RYG",10596.82475,4628.21478,493.90673,211.35,14.55,46.2,3.6,95.255,65.34375,36,0,4.10799,17.49999,2624.00802,0,0,1510.30003,4421.49258,3543.8694,0,877.62318,1538.54597,704.44439,336.34652,204.76602,292.98904,8.57142,497.75506,914.76172,2624.00802
"4901",2022 Q2,"RYJ",36820.01477,22078.26039,5904.64454,2269.75221,38.70908,51.6,0,2715.852,338.14375,253,237.5875,0,0,10353.86361,997.48429,0,4822.26795,7967.87117,6186.67155,0,1781.19962,6508.88321,3455.76864,1935.03456,168.19999,949.88002,265,1118.08001,11471.14533,10353.86361
"4902",2022 Q2,"RYK",1026.91381,529.4138,8.7,0,0,0,0,0,0,0,0,0.8,7.9,188.91374,0,38,293.80006,323.33999,215.03353,0,108.30646,174.16002,50.6,20.33334,52.55999,50.66669,0,103.22668,16.6,188.91374
"4903",2022 Q2,"RYR",42387.52545,23804.02286,5933.40593,2355.78758,74.63999,247.82315,0,2196.52475,346.05375,315.28125,396.75,0.54546,0,11855.27325,1140.00378,2.76,4872.5799,12134.52618,9616.1996,0,2518.32658,6442.97641,2067.24797,3620.39113,196.54396,558.79335,6,755.33731,11520.21265,11855.27325
"4904",2022 Q2,"RYV",6732.82548,3495.89402,236.66917,116.793,5.8,33.8975,0,20,0,0,0,0,60.17867,2173.15193,0,0,1086.07292,2597.15041,2004.51068,0,592.63973,638.78105,454.94103,20.40001,74.8,88.64001,1,163.44001,473.33834,2173.15193
"4905",2022 Q2,"RYW",12580.05156,6531.9285,585.87528,202.375,14.3,78.229,0,141.675,82.65,3,0,1.5,62.14628,3445.99947,4.8,0,2495.25375,3441.17156,2787.45125,0,653.72031,2605.9515,1851.8763,450.06944,100,204.00576,1,304.00576,1087.60056,3445.99947
"4906",2022 Q2,"RYX",11809.64595,7243.14892,116.57851,38,3.48,19.211,0.45,3,0,0,0,15.72416,36.71335,4955.74878,0,3,2167.82163,3650.59461,3269.25004,0,381.34457,843.90242,401.17999,6,254.68242,182.04001,72,436.72243,216.98286,4955.74878
"4907",2022 Q2,"RYY",12469.58994,5602.13515,231.68517,47.225,10.5,52.9,0,0,6,0,0,2.4,112.66017,3266.43076,0,62.83999,2041.17923,3892.98995,2990.58195,3,899.408,2973.46484,2181.11405,449.45083,128.07333,214.82663,1,342.89996,454.97034,3266.43076
"4908",2022 Q2,"TAD",8614.22873,4502.05073,255.23417,126.92,0,33,0,20.2,35.2,0,0,2.83414,37.08003,3003.68344,0,0,1243.13312,2636.36713,2360.71292,0,275.65421,1467.95754,877.92821,344.37041,110.91891,134.74001,7.85333,245.65892,472.4342,3003.68344
"4909",2022 Q2,"TAF",6430.60888,2479.46153,422.76625,198.695,0,31.15,0,72.5025,105.41875,6,9,0,0,1310.90527,0,0,745.79001,3204.03564,979.05196,0,2224.98368,747.11171,387.09998,3,67.63333,289.3784,0,357.01173,740.11375,1310.90527
"4910",2022 Q2,"TAH",6671.29538,2823.5302,426.94819,119.715,14.775,41.4,0,91.4225,115.0675,15,24,4.21819,1.35,1414.3605,0,0,982.22151,2507.69987,1483.56763,0,1024.13224,1340.06531,622.29936,455.45337,94.11923,168.19335,0,262.31258,734.61069,1414.3605
"4911",2022 Q2,"TAJ",9611.56109,4813.07009,559.47273,255.175,28.77273,69.6,3,105.70625,88.21875,9,0,0,0,2876.68866,0,0,1376.9087,3157.50961,2472.74319,0,684.76642,1640.98139,794.41461,538.40677,132.2,175.96001,0,308.16001,1027.72671,2876.68866
"4912",2022 Q2,"W2U3Z",1466.92683,239.69466,9.808,2,0,0,0,0,0,0,0,6.108,1.7,154.22667,0,0,75.65999,0,0,0,0,1227.23217,523.24668,0,61.59242,642.39307,0,703.98549,13.508,154.22667
"4913",2022 Q2,"X2C4Y",330.01141,73.17172,0.23838,0,0,0,0,0,0,0,0,0.23838,0,43.6,0,0,29.33334,4,4,0,0,252.83969,170.53975,0,48.45994,33.84,0,82.29994,0.23838,43.6
"4914",2022 Q3,"QE1",1372.32943,197.39938,41.19938,2.78001,0,0,1.4,0,0,0,0,32.01937,5,88.27999,0,0,67.92001,32.43999,32.43999,0,0,1142.49006,496.5608,0,300.81357,345.11569,0,645.92926,48.97939,88.27999
"4915",2022 Q3,"QF7",2087.22145,652.22615,28.31819,0,0,0,0,0,0,0,0,19.81819,8.5,374.38664,0,0,249.52132,0,0,0,0,1432.5953,935.19526,0,248.52001,248.88003,2.4,497.40004,36.81819,374.38664
"4916",2022 Q3,"QGH",753.44604,218.59569,10.88019,1.8,0,0,0,0,0,0,0,8.28019,0.8,167.90882,0,0,39.80668,0,0,0,0,534.85035,286.65327,0,141.4904,106.70668,0,248.19708,13.48019,167.90882
"4917",2022 Q3,"QH8",1236.91494,295.44,1.6,0,0,0,0,0,0,0,0,1.4,0.2,227.64668,0,0,66.19332,3,3,0,0,938.47494,536.94158,9,117.32001,275.21335,0,392.53336,1.8,227.64668
"4918",2022 Q3,"QHG",1013.7729,245.10668,1.2,1.2,0,0,0,0,0,0,0,0,0,141.26001,3,0,99.64667,6.36,4.08,0,2.28,762.30622,388.6262,0,43.6,330.08002,0,373.68002,2.4,141.26001
"4919",2022 Q3,"QHL",1245.11667,436.14322,11.13975,0,0,0,0,0,0,0,0,6.22575,4.914,214,0,0,211.00347,0,0,0,0,808.97345,491.05343,0,104.6,213.32002,0,317.92002,16.05375,214
"4920",2022 Q3,"QHM",1672.38809,353.64452,83.73852,5.7,0,0,0,0,0,0,0,62.62519,15.41333,220.306,0,0,49.6,10.2,10.2,0,0,1302.34357,925.15373,0,306.96317,70.22667,6.2,377.18984,104.85185,220.306
"4921",2022 Q3,"QJ2",1354.89119,250.27121,7.8,0,0,0,0,0,0,0,0,7.8,0,57.92001,2.7,3,178.8512,0,0,0,0,1104.61998,1029.75999,0,57,17.85999,0,74.85999,7.8,57.92001
"4922",2022 Q3,"QJG",1317.04793,240.03825,3.17162,2.48514,0,0.48648,0,0,0,0,0,0.2,0,160.24666,0,4,72.61997,5.42108,5.42108,0,0,1071.5886,421.42004,3,310.2313,336.93726,0,647.16856,6.14324,160.24666
"4923",2022 Q3,"QJK",1532.48659,270.87166,35.22127,0,0,0,0,0,0,0,0,35.22127,0,127.26666,0,0,108.38373,10.4,10.4,0,0,1251.21493,1047.76158,0,67.71734,135.73601,0,203.45335,35.22127,127.26666
"4924",2022 Q3,"QJM",1132.94971,274.9631,2.52975,0,0,0,0,0,0,0,0,2.52975,0,241.43333,0,1,30.00002,69.70667,69.70667,0,0,786.35994,533.39994,0,39,213.96,1.92,252.96,2.52975,241.43333
"4925",2022 Q3,"QK1",825.25617,119.22947,2.67615,0,0,0,0,0,0,0,0,2.67615,0,51.75999,0,3,61.79333,1,1,0,0,705.0267,342.65337,0,245.22,117.15333,0,362.37333,2.67615,51.75999
"4926",2022 Q3,"QKK",1889.83423,320.02861,30.92201,1.2,0,0,0,0,0,0,0,1.72101,28.001,134.30662,0,0,154.79998,3,0,0,3,1565.90562,954.10562,0,220.05998,391.74002,0.9,611.8,60.12301,134.30662
"4927",2022 Q3,"QKS",1889.0245,339,0,0,0,0,0,0,0,0,0,0,0,159.60001,3,0,176.39999,0,0,0,0,1550.0245,581.6667,0,221.57776,746.78004,0,968.3578,0,159.60001
"4928",2022 Q3,"QM7",1959.2677,403.0554,59.48873,5.775,0.8,0,0,0,9,0,0,33.91373,10,201.09334,0,0,142.47333,17.6,8.6,0,9,1538.6123,878.0731,0,427.66982,232.86938,0,660.5392,76.06373,201.09334
"4929",2022 Q3,"QMF",2527.9647,149.4501,4.1501,3,0,0,0,0,0,0,0,0,1.1501,67.44002,1.5,0,76.35998,3,3,0,0,2375.5146,1515.94669,0,239.26123,620.30668,0,859.56791,8.3002,67.44002
"4930",2022 Q3,"QMJ",1882.45314,155.30156,0.35,0,0,0,0,0,0,0,0,0.35,0,59.35158,0,0,95.59998,3.4,1,0,2.4,1723.75158,1045.05949,0,219.30399,459.3881,0,678.69209,0.35,59.35158
"4931",2022 Q3,"QMM",1702.68667,361.92668,0,0,0,0,0,0,0,0,0,0,0,269.70666,9.2,0.6,82.42002,29.48001,0,0,29.48001,1311.27998,858.24669,0,35.8,417.23329,0,453.03329,0,269.70666
"4932",2022 Q3,"QNC",723.99855,144.29855,16.41857,0,0,0,0,0,0,0,0,11.23456,5.18401,50.45333,6.9,0,70.52665,3,3,0,0,576.7,301.74,0,115.72001,159.23999,0,274.96,21.60258,50.45333
"4933",2022 Q3,"QNQ",826.15961,161.30128,16.07997,0,0,0,0,0,0,0,0,9.13303,6.94694,87.57329,0,0,57.64802,0,0,0,0,664.85833,567.99066,0,62.66767,34.2,0,96.86767,23.02691,87.57329
"4934",2022 Q3,"QNX",2465.10937,745.1093,43.95202,3,0,0,0,0,0,0,0,40.95202,0,485.88686,0,0,215.27042,1.28001,1.28001,0,0,1718.72006,1509.16007,0,106,103.55999,0,209.55999,46.95202,485.88686
"4935",2022 Q3,"QOC",657.12064,163.07392,10.914,0,0,0,0,0,0,0,0,7.414,3.5,72.76001,0,0,79.39991,199.36671,199.36671,0,0,294.68001,175.71999,0,48,70.96002,0,118.96002,14.414,72.76001
"4936",2022 Q3,"QOP",4826.39537,1096.75182,65.70521,5.33334,0,0,0,0,0,0,0,20.31042,40.06145,560.35331,0,0,470.6933,15.2,15.2,0,0,3714.44355,2596.99025,0,520.25333,597.19997,0,1117.4533,111.1,560.35331
"4937",2022 Q3,"QOQ",1752.17082,345.58869,19.77667,3.2,0,0,0,0,0,0,0,9.91508,6.66159,281.732,0,0,44.08002,17.54001,12.3,0,5.24001,1388.04212,1006.06541,0,195.65001,186.3267,1,381.97671,29.63826,281.732
"4938",2022 Q3,"QOX",1236.56574,272.7897,21.26976,0,0,0,0,0,0,0,0,21.26976,0,157.51998,3,0,90.99996,6.6,0,0,6.6,955.49604,855.74674,0,57.0493,42.7,1.68,99.7493,21.26976,157.51998
"4939",2022 Q3,"QPM",470.00386,100.45719,5.25,0,0,0,0,0,0,0,0,0.45,4.8,42.04,0,0,53.16719,6,6,0,0,363.54667,207.82666,0,64,91.72001,0,155.72001,10.05,42.04
"4940",2022 Q3,"QR1",1064.87793,237.13049,15.13688,2.25,0,0,0,0,0,0,0,12.88688,0,142.16694,0,0,79.82667,41.4,41.4,0,0,777.34744,634.20373,0,116.74371,26.4,9,143.14371,17.38688,142.16694
"4941",2022 Q3,"QRL",2657.50107,728.5653,60.42495,0,0,0,0,0,0,0,0,53.7383,6.68665,457.07335,0,3,208.067,0,0,0,0,1927.93577,1722.94071,0,134.47505,70.52001,1,204.99506,67.1116,457.07335
"4942",2022 Q3,"QRV",2251.72286,376.8036,17.29694,3,0,0,0,0,0,0,0,11.89694,2.4,243.76001,0,0,115.74665,3,0,0,3,1871.91926,828.52667,0,97.96963,945.42296,0,1043.39259,22.69694,243.76001
"4943",2022 Q3,"QSL",756.95855,180.42543,16.14545,0,0,0,0,0,0,0,0,16.14545,0,161.27998,0,0,3,13.28001,13.28001,0,0,563.25311,432.09495,0,79.40667,51.75149,0,131.15816,16.14545,161.27998
"4944",2022 Q3,"QT1",1410.24123,265.66118,3,0,0,0,0,0,0,0,0,3,0,135.32,0,0,127.34118,3,0,0,3,1141.58005,753.99336,0,76.59999,310.9867,0,387.58669,3,135.32
"4945",2022 Q3,"QT6",793.15498,198.12172,5.71369,0,0,0,0,0,0,0,0,5.71369,0,150.04005,0,0,42.36798,3,3,0,0,592.03326,413.65329,0,75.9,102.47997,0,178.37997,5.71369,150.04005
"4946",2022 Q3,"QU9",765.07495,158.41755,35.06554,0,0,0,0,0,0,0,0,35.06554,0,57.99199,0,0,65.36002,0,0,0,0,606.6574,461.79741,0,85.32,59.53999,0,144.85999,35.06554,57.99199
"4947",2022 Q3,"QUA",1261.72334,258.3164,8.85,3,0,0,0,0,0,0,0,5.85,0,190.38642,0,0,59.07998,0,0,0,0,1003.40694,603.33095,0,200.93598,199.14001,0,400.07599,11.85,190.38642
"4948",2022 Q3,"QUE",1062.87225,257.12002,0,0,0,0,0,0,0,0,0,0,0,182.56002,0,0,74.56,0,0,0,0,805.75223,416.23297,0,135.46565,254.05361,0,389.51926,0,182.56002
"4949",2022 Q3,"QUY",1372.80557,313.19248,23.31249,0,0,0,0,0,0,0,0,9.3975,13.91499,212.16668,0,0,77.71331,3,3,0,0,1056.61309,894.99311,0,104.1,57.51998,0,161.61998,37.22748,212.16668
"4950",2022 Q3,"QVV",1248.58912,175.48001,0,0,0,0,0,0,0,0,0,0,0,155.89333,0,0,19.58668,106.86402,103.86402,0,3,966.24509,671.56001,0,65.92001,228.76507,0,294.68508,0,155.89333
"4951",2022 Q3,"QWE",1745.33283,273.78615,21.5128,2.605,0,0,0,0,0,0,0,3.3,15.6078,103.39334,0,0,148.88001,0,0,0,0,1471.54668,923.23334,0,185.5,362.81334,0,548.31334,39.7256,103.39334
"4952",2022 Q3,"QWO",3114.18117,595.75807,18.73937,1.8,0,0,0,0.9375,0,0,0,11.45705,4.54482,364.05869,0,0,212.96001,36.84,36.84,0,0,2478.5831,1413.71048,0,734.1017,330.77092,3,1064.87262,26.02169,364.05869
"4953",2022 Q3,"QWU",970.07336,254.80372,6.16001,3,0,0,0,0,0,0,0,3.16001,0,155.58,0,2.4,90.66371,0,0,0,0,715.26964,516.65632,0,35.65334,162.95998,0,198.61332,9.16001,155.58
"4954",2022 Q3,"QXU",1452.51489,197.04901,18.54233,0.184,0,0,0,0,0,0,0,17.78233,0.576,81.42001,0,1.8,95.28667,15.584,15.584,0,0,1237.54189,757.25265,0,375.1499,105.13934,2.33999,480.28924,19.30233,81.42001
"4955",2022 Q3,"QYG",2801.28565,681.29978,39.19811,0,0,0,0,0,0,0,0,20.49811,18.7,329.81738,0,0,312.28429,22.2,22.2,0,0,2097.78587,1116.49253,0,403.58665,577.70669,0,981.29334,57.89811,329.81738
"4956",2022 Q3,"R0A",76447.63239,44685.14542,9477.91204,4022.48016,69.68523,371.71872,5.46,2223.775,2000.33625,334,393.725,20.73169,35.99999,22725.87513,1759.28416,13.09999,10708.9741,21146.78462,16380.45094,0,4766.33368,10601.70235,6647.86648,2285.72284,746.76365,921.34938,14,1668.11303,16929.29614,22725.87513
"4957",2022 Q3,"R0B",23239.77019,13601.88369,2623.12739,1074.97828,23.65,94.9625,3,613.76875,350.1,193.29375,222.03125,12.74286,34.6,7532.19644,420.85666,11.5,3014.2032,6594.63798,5483.48364,0,1111.15434,3039.24852,988.29859,1577.58996,144.15999,329.19998,4,473.35997,4880.41192,7532.19644
"4958",2022 Q3,"R0D",24162.78687,13259.34249,3080.63002,1318.3343,94.5109,229.489,5.4,480.35125,591.16334,158.6,196.28125,3.49998,3,6549.06596,462.03314,2.8,3164.81337,7344.3527,5507.40497,2.52,1834.42773,3549.09168,1631.44064,1394.5939,221.30431,301.75283,10,523.05714,5561.19672,6549.06596
"4959",2022 Q3,"R1A",11136.01456,5652.10621,406.23121,178.175,21.2,35.15,3,46.2625,66.2125,20,9,7.83121,19.4,3391.70456,0,11.72,1842.45044,3982.0742,3378.63114,0,603.44306,1501.83415,700.94214,723.07867,39,38.81334,0,77.81334,735.41871,3391.70456
"4960",2022 Q3,"R1C",10269.67591,5009.92282,390.10047,146.3434,35.985,31.0692,0,50.35625,20.8125,0,0,2.7,102.83412,2530.3009,0,8.1,2081.42145,3603.00093,2843.26085,0,759.74008,1656.75216,709.8605,629.13352,61.32001,256.43813,0,317.75814,756.68844,2530.3009
"4961",2022 Q3,"R1D",3693.33732,1912.89463,59.97427,11.55,5.4,6,0,0,0,0,0,10.67121,26.35306,1302.22217,0,6,544.69819,877.81749,631.23693,0,246.58056,902.6252,588.00824,129.29695,85.21334,100.10667,0,185.32001,109.27733,1302.22217
"4962",2022 Q3,"R1F",9926.23209,4699.84886,770.2143,262.661,48.492,139.9,0,107.4125,26,76,97,4.92,7.8288,2459.9613,156.87999,187.73999,1125.05328,3533.05778,2445.55159,386.36619,701.14,1693.32545,979.1388,472.78665,124.4,117,0,241.4,1509.5086,2459.9613
"4963",2022 Q3,"R1H",48454.20873,29905.02683,8223.54785,3157.04989,54.72046,196.1575,6,3482.6375,605.71625,363.50625,355.96,0,1.8,13528.43348,1416.63043,17.24286,6719.17221,11426.30679,8706.25916,518.95886,2201.08877,7114.87511,5849.84182,320.21999,374.15999,570.65331,8,944.8133,15835.37945,13528.43348
"4964",2022 Q3,"R1K",22322.04778,13643.50915,4093.01472,1466.55247,67.4259,158.1125,3.9,1241.225,628.45625,276.5625,245,1.8801,3.9,6884.87738,300.16784,0,2365.44921,7022.53757,6200.72266,0,821.81491,1656.00106,756.99546,327.57894,252.53999,318.88667,0,571.42666,7551.79309,6884.87738
"4965",2022 Q3,"R1L",15642.24166,6962.13937,772.8875,298,30.6,121.9,0,150.6875,167.8,0,0,1.8,2.1,4253.12463,0,15.79999,1920.32725,5774.69864,4507.57152,0,1267.12712,2900.60366,1483.51305,847.58396,248.48,321.02665,4.79999,569.50665,1376.175,4253.12463
"4966",2022 Q3,"RA2",12880.43498,7995.60142,1944.786,783.947,58.2,120.7565,0,405.87625,245.68125,160.325,167,0,3,3568.17046,299.55891,6,2177.08605,3319.62693,2591.19055,0,728.43638,1565.20663,994.74632,156.48032,162.15999,251.82,0,413.97999,3643.89075,3568.17046
"4967",2022 Q3,"RA4",7130.22413,3790.60565,879.79168,313.445,43.65,174.3,0,88.6335,113.9125,64,73,7.90202,0.94866,2061.91512,196.15332,28.92,623.82553,2094.26641,1704.13299,0,390.13342,1245.35207,544.89285,568.23255,49.19999,83.02668,0,132.22667,1637.76884,2061.91512
"4968",2022 Q3,"RA7",30464.86861,17256.92126,4463.35993,1785.94027,81.101,125.2772,1.8,1208.945,863.375,169.625,201.7625,1.43334,24.10062,8253.03407,540.12667,3.33999,3997.0606,8400.29239,6823.74704,3,1573.54535,4807.65496,2570.31272,1900.17555,129.92001,207.24668,0,337.16669,8060.11152,8253.03407
"4969",2022 Q3,"RA9",17598.22196,8412.72963,1646.77149,710.827,50.875,52.793,0,303.92,262.3375,85.55625,159,4.56273,16.90001,3671.49233,262.8418,33.75999,2797.86402,5779.96011,4166.20109,97.1,1516.65902,3405.53222,1989.56928,1178.70961,93.65333,143.6,0,237.25333,3026.64275,3671.49233
"4970",2022 Q3,"RAE",16498.1295,8500.08724,2209.02333,974.38579,26.7105,73.6025,0,515.32875,305.785,144.325,164.03125,0.95454,3.9,3851.00272,643.82549,9,1787.2357,4555.0275,3805.15249,0,749.87501,3443.01476,1951.94107,1257.3737,53.36,180.33999,0,233.69999,4111.30712,3851.00272
"4971",2022 Q3,"RAJ",40780.70438,21807.70987,5654.72262,2222.47181,39,526.65138,30.72727,1529.90591,475.26,403.49375,423.6125,0.6,3,11061.92654,1276.27922,14.23333,3800.54816,13047.09359,11102.67108,0,1944.42251,5925.90092,2278.82145,2591.11198,128.29082,927.67667,0,1055.96749,10802.85797,11061.92654
"4972",2022 Q3,"RAL",31010.20857,18417.48252,5087.15631,2074.35862,31.625,215.2545,0,1722.7625,612.84375,193.23125,233.2625,0.81819,3,8792.77205,921.17342,7.92,3608.46074,7916.9346,6212.49503,0,1704.43957,4632.39145,2950.88396,1167.24268,126.86,387.40481,43.4,514.26481,9560.65068,8792.77205
"4973",2022 Q3,"RAN",4371.64858,2405.77033,594.25625,336.9,0,7,0,197.35625,16,13,24,0,0,1076.14832,0,0,735.36576,1216.89829,1038.9447,0,177.95359,747.13997,345.61997,59,292.14666,50.37334,1.83999,342.52,1172.5125,1076.14832
"4974",2022 Q3,"RAP",10454.13433,6475.48862,1750.69187,599.24704,9,76.37819,0,552.30475,171.00625,135.73125,177.2,29.82439,0,3326.57779,357.505,0,1040.71396,3077.40322,2700.77652,0,376.6267,856.24249,352.34667,31,80.59999,392.29583,45,472.89582,3300.5531,3326.57779
"4975",2022 Q3,"RAS",9842.13306,5143.06393,1311.9955,518.3205,7.35,123.325,6,343.2,172,41.2,100.6,0,0,2633.27472,367.40004,0,830.39367,2783.81805,2340.11046,0,443.70759,1915.25108,705.87172,873.95934,127.52001,207.90001,0,335.42002,2445.991,2633.27472
"4976",2022 Q3,"RAT",17574.69285,9790.88548,682.86213,341.65,26.4,122.21667,0,93.09375,97.45625,0,0,2.04546,0,5352.48779,0,10.8,3744.73556,5551.36025,4447.54514,0,1103.81511,2197.24712,1638.00046,79.6,128.3,351.34666,35.2,479.64666,1266.22255,5352.48779
"4977",2022 Q3,"RAX",9748.60723,5825.61848,1623.29954,716.34204,8.25,91.65,0,520.58125,104.55625,70.64375,111.27625,0,0,2672.64302,509.12413,6.83999,1013.7118,2820.33544,2427.76892,0,392.56652,1102.65331,746.65331,113.96,79.83999,162.20001,0,242.04,3142.04283,2672.64302
"4978",2022 Q3,"RBD",8415.51563,4405.0256,1128.73535,438.528,24,125.5668,1.9968,180.55625,146.39375,80.74375,127.95,0,3,2074.12381,218.80673,24.9,958.45971,2842.1019,2264.24581,0,577.85609,1168.38813,623.88875,380.21939,145.48,18.79999,0,164.27999,2109.08015,2074.12381
"4979",2022 Q3,"RBK",12057.2154,6408.08269,1346.62423,526.18527,6.6,175.6193,0,287.15375,110.575,101.4,139,0.09091,0,3506.88573,405.03019,40.56,1108.98254,3721.91361,3103.82214,0,618.09147,1924.61911,898.79996,785.95249,88.6,151.26666,2.59999,239.86666,2582.58255,3506.88573
"4980",2022 Q3,"RBL",16938.33454,8662.23836,1839.12787,807.6372,29.2,61.134,2.7,398.99167,299.2125,73.6,151,8.6525,7,4365.85267,399.48791,0,2057.76991,5404.35906,4568.58043,0,835.77863,2871.73712,1013.08638,1588.20515,123.81892,146.62667,0,270.44559,3367.69074,4365.85267
"4981",2022 Q3,"RBN",18356.52757,9762.08791,2398.31565,857.4129,33.325,175.6775,0,740.38125,256.3625,139.7875,193.8,1.569,0,4896.0965,447.88002,4,2015.79574,5761.38585,4578.09171,0,1183.29414,2830.05381,1713.7935,760.22696,65,291.03335,3,356.03335,4538.6998,4896.0965
"4982",2022 Q3,"RBQ",5231.64151,2906.99309,529.44625,289.44,0,3,0,193.23125,40.775,3,0,0,0,1703.3039,0,3,671.24294,1250.88264,889.26527,0,361.61737,1071.76578,489.63867,319.58657,115.54054,147,2,262.54054,1018.1175,1703.3039
"4983",2022 Q3,"RBS",11037.26938,6474.40209,1437.008,762.081,11.4,37.767,4,489.67875,131.08125,1,0,0,0,3168.82315,0,3,1865.57094,2712.77369,2036.98537,0,675.78832,1850.0936,962.91391,534.3464,113.9533,238.87999,0,352.83329,2738.93475,3168.82315
